352869,38478207,2018-02-15 00:00:00,02/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1791 GLEASON AVENUE,GLEASON AVENUE,,,,,LATLONG,BRONX,,,Closed,03/17/2018 11:03:38 AM,02/23/2018 12:00:00 AM,09 BRONX,BRONX,1021167.0,241680.0,Unspecified,BRONX,,,,,,,,40.82995406430218,-73.8666005242843,"(40.82995406430218, -73.8666005242843)"
352870,38478197,2018-02-15 00:00:00,03/16/2018 12:45:02 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11691,315 BEACH   28 STREET,BEACH   28 STREET,SEAGIRT BOULEVARD,DEERFIELD ROAD,,,ADDRESS,Far Rockaway,,,Closed,03/17/2018 04:26:45 PM,03/16/2018 12:45:02 PM,14 QUEENS,QUEENS,1050519.0,156689.0,Unspecified,QUEENS,,,,,,,,40.596503598296536,-73.76137418165996,"(40.59650359829654, -73.76137418165996)"
352871,38478196,2018-02-15 00:00:00,03/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377,58-12 41 DRIVE,41 DRIVE,58 STREET,60 STREET,,,ADDRESS,Woodside,,,Closed,03/17/2018 08:16:25 PM,03/05/2018 12:00:00 AM,02 QUEENS,QUEENS,1010152.0,210355.0,Unspecified,QUEENS,,,,,,,,40.74401454706098,-73.90652394847308,"(40.74401454706098, -73.90652394847308)"
352872,38478194,2018-02-15 00:00:00,02/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11223,2057 WEST 10TH STREET,WEST 10TH STREET,,,,,LATLONG,BROOKLYN,,,Closed,03/17/2018 07:00:09 AM,02/20/2018 12:00:00 AM,11 BROOKLYN,BROOKLYN,989489.0,156770.0,Unspecified,BROOKLYN,,,,,,,,40.59697213108119,-73.98113495151506,"(40.59697213108119, -73.98113495151507)"
352873,38478151,2018-02-15 00:00:00,02/22/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,237A CLIFTON PLACE,CLIFTON PLACE,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/17/2018 12:34:10 PM,02/22/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,997080.0,190251.0,Unspecified,BROOKLYN,,,,,,,,40.688862519415935,-73.95373694722248,"(40.68886251941593, -73.95373694722248)"
352874,38477972,2018-02-15 00:00:00,03/01/2018 02:55:40 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10468,2707 CLAFLIN AVENUE,CLAFLIN AVENUE,EAMES PLACE,WEST 195 STREET,,,ADDRESS,BRONX,,,Closed,03/17/2018 03:16:59 PM,03/01/2018 02:55:40 PM,08 BRONX,BRONX,1011585.0,256084.0,Unspecified,BRONX,,,,,,,,40.86952361182354,-73.90116629451722,"(40.86952361182354, -73.90116629451722)"
352875,38477895,2018-02-15 00:00:00,02/22/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,10460,2153 1/2 MAPES AVENUE,MAPES AVENUE,EAST 181 STREET,EAST 182 STREET,,,ADDRESS,BRONX,,,Closed,03/17/2018 11:00:58 AM,02/22/2018 12:00:00 AM,06 BRONX,BRONX,1016293.0,248330.0,Unspecified,BRONX,,,,,,,,40.84822539270976,-73.88418091591738,"(40.84822539270976, -73.88418091591737)"
352876,38477686,2018-02-15 00:00:00,02/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,1-2 Family Dwelling,11434,120-15 179 STREET,179 STREET,120 AVENUE,LESLIE ROAD,,,ADDRESS,Jamaica,,,Closed,03/17/2018 02:09:54 PM,02/20/2018 12:00:00 AM,12 QUEENS,QUEENS,1049649.0,189012.0,Unspecified,QUEENS,,,,,,,,40.68522943883792,-73.76419360406246,"(40.68522943883792, -73.76419360406246)"
352877,38477330,2018-02-15 00:00:00,02/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10033,592 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 185 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2018 09:19:22 AM,02/26/2018 02:46:19 PM,12 MANHATTAN,MANHATTAN,1001672.0,250654.0,Unspecified,MANHATTAN,,,,,,,,40.85464503592503,-73.93702230049381,"(40.85464503592503, -73.93702230049381)"
352878,38477244,2018-02-15 00:00:00,02/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,152 2 AVENUE,2 AVENUE,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2018 01:23:56 PM,02/26/2018 03:19:08 PM,03 MANHATTAN,MANHATTAN,987848.0,205045.0,Unspecified,MANHATTAN,,,,,,,,40.72947711076323,-73.98701824572566,"(40.72947711076323, -73.98701824572565)"
