446486,38582608,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Vacant Lot,10310,,,,,TAYLOR STREET,RICHMOND TERRACE,INTERSECTION,STATEN ISLAND,,,Closed,03/31/2018 12:48:28 PM,03/01/2018 12:51:19 PM,01 STATEN ISLAND,STATEN ISLAND,949956.0,171696.0,Unspecified,STATEN ISLAND,,,,,,,,40.637876062697174,-74.12356456379169,"(40.637876062697174, -74.12356456379169)"
446487,38582197,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11433,109-47 UNION HALL STREET,UNION HALL STREET,,,,,LATLONG,JAMAICA,,,Closed,03/31/2018 10:01:47 PM,03/01/2018 10:04:20 PM,Unspecified QUEENS,QUEENS,1042526.0,192001.0,Unspecified,QUEENS,,,,,,,,40.693483296760284,-73.78985074285184,"(40.69348329676028, -73.78985074285185)"
446488,38582156,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11374,99-44 62ND AVENUE,62ND AVENUE,,,,,LATLONG,REGO PARK,,,Closed,03/31/2018 06:19:22 PM,03/01/2018 06:23:32 PM,Unspecified QUEENS,QUEENS,1023970.0,207178.0,Unspecified,QUEENS,,,,,,,,40.73524321479271,-73.85667589517767,"(40.73524321479271, -73.85667589517767)"
446489,38581069,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,11206,64 PULASKI STREET,PULASKI STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 08:01:34 PM,03/01/2018 08:08:51 PM,03 BROOKLYN,BROOKLYN,998289.0,191520.0,Unspecified,BROOKLYN,,,,,,,,40.69234379630959,-73.9493748312473,"(40.692343796309586, -73.9493748312473)"
446490,38580505,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11354,139-09 34TH ROAD,34TH ROAD,,,,,LATLONG,FLUSHING,,,Closed,03/31/2018 04:13:55 AM,03/01/2018 04:17:30 AM,Unspecified QUEENS,QUEENS,1031676.0,218602.0,Unspecified,QUEENS,,,,,,,,40.766561184304756,-73.82878936019033,"(40.76656118430476, -73.82878936019033)"
446491,38580463,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1848 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,,,LATLONG,BRONX,,,Closed,03/31/2018 07:57:02 AM,03/01/2018 08:01:17 AM,Unspecified BRONX,BRONX,1021820.0,243096.0,Unspecified,BRONX,,,,,,,,40.83383781913648,-73.86423298397621,"(40.833837819136484, -73.86423298397621)"
446492,38579068,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11385,70-15 65 PLACE,65 PLACE,70 AVENUE,CENTRAL AVENUE,,,ADDRESS,Ridgewood,,,Closed,03/31/2018 02:33:38 PM,03/01/2018 02:38:59 PM,05 QUEENS,QUEENS,1014679.0,195642.0,Unspecified,QUEENS,,,,,,,,40.703616541365534,-73.89025328957442,"(40.70361654136553, -73.89025328957442)"
446493,38578703,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,257 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 05:29:39 PM,03/01/2018 05:32:11 PM,03 BROOKLYN,BROOKLYN,999315.0,188132.0,Unspecified,BROOKLYN,,,,,,,,40.68304282831504,-73.9456826127719,"(40.68304282831504, -73.9456826127719)"
446494,38580713,2018-03-01 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11693,193 CROSS BAY PARKWAY,CROSS BAY PARKWAY,BEACH 95 STREET,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,Far Rockaway,,,Assigned,03/31/2018 01:29:22 PM,08/24/2018 08:58:18 AM,14 QUEENS,QUEENS,1035060.0,152574.0,Unspecified,QUEENS,,,,,,,,40.585310879296436,-73.81707073299111,"(40.58531087929644, -73.81707073299111)"
446495,38587368,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,120 WEST   94 STREET,WEST   94 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,,Closed,03/31/2018 01:36:10 PM,03/01/2018 01:38:24 PM,07 MANHATTAN,MANHATTAN,992723.0,227805.0,Unspecified,MANHATTAN,,,,,,,,40.791944137590974,-73.96940032998045,"(40.79194413759098, -73.96940032998043)"
446496,38587325,2018-03-01 00:00:00,03/07/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,23 OCEAN AVENUE,OCEAN AVENUE,MC CLEAN AVENUE,CEDAR AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,03/31/2018 06:41:15 AM,03/07/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,966251.0,157108.0,Unspecified,STATEN ISLAND,,,,,,,,40.59788314438435,-74.06481325994659,"(40.59788314438435, -74.0648132599466)"
446497,38587149,2018-03-01 00:00:00,03/01/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,71 VANDERBILT AVENUE,VANDERBILT AVENUE,EAST 45 STREET,EAST 46 STREET,,,ADDRESS,NEW YORK,,,Closed,03/15/2018 07:26:46 AM,03/07/2018 03:51:03 PM,05 MANHATTAN,MANHATTAN,990701.0,214229.0,Unspecified,MANHATTAN,,,,,,,,40.75468328015285,-73.97671567908601,"(40.754683280152854, -73.97671567908601)"
446498,38586988,2018-03-01 00:00:00,03/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11222,,,,,,,LATLONG,BROOKLYN,,,Closed,03/31/2018 08:22:45 AM,03/05/2018 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,999949.0,203216.0,Unspecified,BROOKLYN,,,,,,,,40.7244437523373,-73.94336153937427,"(40.724443752337294, -73.94336153937427)"
446499,38586816,2018-03-01 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10001,363 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Assigned,03/31/2018 10:49:01 PM,03/01/2018 10:52:22 PM,04 MANHATTAN,MANHATTAN,985091.0,212671.0,Unspecified,MANHATTAN,,,,,,,,40.7504092781165,-73.99696467876096,"(40.7504092781165, -73.99696467876097)"
446500,38586815,2018-03-01 00:00:00,03/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10035,EAST 118 STREET,EAST 118 STREET,MADISON AVENUE,PARK AVENUE,,,BLOCKFACE,NEW YORK,,,Closed,03/31/2018 06:07:19 PM,03/02/2018 12:00:00 AM,11 MANHATTAN,MANHATTAN,999988.0,231100.0,Unspecified,MANHATTAN,,,,,,,,40.80097806410612,-73.9431555543856,"(40.80097806410612, -73.94315555438561)"
446501,38586813,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,410 EASTERN PARKWAY,EASTERN PARKWAY,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 06:56:01 AM,03/01/2018 07:00:00 AM,09 BROOKLYN,BROOKLYN,996798.0,183410.0,Unspecified,BROOKLYN,,,,,,,,40.670085931603296,-73.95476653454561,"(40.670085931603296, -73.95476653454561)"
446502,38586812,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11237,116 GEORGE STREET,GEORGE STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 10:34:52 AM,03/06/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1003784.0,195528.0,Unspecified,BROOKLYN,,,,,,,,40.70333439669015,-73.92954803514631,"(40.70333439669016, -73.92954803514631)"
446503,38586811,2018-03-01 00:00:00,03/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10024,WEST 91 STREET,WEST 91 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,BLOCKFACE,NEW YORK,,,Closed,03/31/2018 07:10:27 AM,03/08/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
446504,38586665,2018-03-01 00:00:00,03/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11377,33-35 69 STREET,69 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,Woodside,,,Closed,03/31/2018 04:46:07 PM,03/27/2018 12:00:00 AM,03 QUEENS,QUEENS,1012698.0,213773.0,Unspecified,QUEENS,,,,,,,,40.75338826631445,-73.89732140320417,"(40.753388266314445, -73.89732140320417)"
446505,38586555,2018-03-01 00:00:00,03/06/2018 08:10:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10454,324 POWERS AVENUE,POWERS AVENUE,EAST 141 STREET,EAST 142 STREET,,,ADDRESS,BRONX,,,Closed,03/31/2018 01:45:27 PM,03/06/2018 08:10:45 PM,01 BRONX,BRONX,1008504.0,233489.0,Unspecified,BRONX,,,,,,,,40.80751593710988,-73.91238780389277,"(40.807515937109876, -73.91238780389276)"
446506,38586428,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),10461,1445 CROSBY AVE,CROSBY AVE,,,,,LATLONG,BRONX,,,Closed,03/31/2018 08:06:01 AM,03/06/2018 12:00:00 AM,10 BRONX,BRONX,1031286.0,246085.0,Unspecified,BRONX,,,,,,,,40.841996399805694,-73.8300047380313,"(40.841996399805694, -73.8300047380313)"
446507,38586213,2018-03-01 00:00:00,03/12/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1421 DEAN STREET,DEAN STREET,,,,,LATLONG,BROOKLYN,,,Closed,03/31/2018 10:48:20 AM,03/12/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,1000549.0,185765.0,Unspecified,BROOKLYN,,,,,,,,40.6765437651784,-73.94123910853925,"(40.6765437651784, -73.94123910853925)"
446508,38586212,2018-03-01 00:00:00,03/07/2018 02:32:18 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,135 FREEBORN STREET,FREEBORN STREET,GRAHAM BOULEVARD,HUNTER AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,03/31/2018 01:51:06 PM,03/07/2018 02:32:18 PM,02 STATEN ISLAND,STATEN ISLAND,958909.0,149116.0,Unspecified,STATEN ISLAND,,,,,,,,40.57592875637773,-74.09122135163992,"(40.57592875637773, -74.09122135163992)"
446509,38586065,2018-03-01 00:00:00,03/07/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,203 FIRST AVENUE,FIRST AVENUE,EAST 12 STREET,EAST 13 STREET,,,ADDRESS,NEW YORK,,,Closed,03/15/2018 03:08:52 PM,03/07/2018 04:03:38 PM,03 MANHATTAN,MANHATTAN,988857.0,205324.0,Unspecified,MANHATTAN,,,,,,,,40.73024242954003,-73.98337753503165,"(40.73024242954002, -73.98337753503166)"
446510,38586064,2018-03-01 00:00:00,03/02/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11211,291 GRAND STREET,GRAND STREET,ROEBLING STREET,HAVEMEYER STREET,,,ADDRESS,BROOKLYN,,,Closed,03/15/2018 09:57:52 PM,03/07/2018 04:08:25 PM,01 BROOKLYN,BROOKLYN,996047.0,199042.0,Unspecified,BROOKLYN,,,,,,,,40.712993191467966,-73.95744639046353,"(40.712993191467966, -73.95744639046353)"
446511,38585934,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,10306,HOOPER AVENUE,HOOPER AVENUE,,,,,LATLONG,STATEN ISLAND,,,Closed,03/31/2018 05:49:53 PM,03/06/2018 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948132.0,142943.0,Unspecified,STATEN ISLAND,,,,,,,,40.55894773471839,-74.12998287242316,"(40.55894773471838, -74.12998287242316)"
446512,38585828,2018-03-01 00:00:00,03/12/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11206,229 BUSHWICK AVENUE,BUSHWICK AVENUE,MESEROLE STREET,MONTROSE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 11:18:35 PM,03/12/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,1000915.0,197243.0,Unspecified,BROOKLYN,,,,,,,,40.70804753469301,-73.93989121671058,"(40.70804753469301, -73.93989121671058)"
446513,38585267,2018-03-01 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11208,625 JAMAICA AVE,JAMAICA AVE,,,,,LATLONG,BROOKLYN,,,Closed,03/31/2018 02:45:46 PM,03/09/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1017129.0,189185.0,Unspecified,BROOKLYN,,,,,,,,40.68588482539887,-73.88144852832026,"(40.68588482539887, -73.88144852832026)"
446514,38585258,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10462,1867 BRONXDALE AVENUE,BRONXDALE AVENUE,BEND,RHINELANDER AVENUE,,,ADDRESS,BRONX,,,Closed,03/31/2018 03:52:14 PM,03/06/2018 12:00:00 AM,11 BRONX,BRONX,1022816.0,248375.0,Unspecified,BRONX,,,,,,,,40.8483228229613,-73.86060337911654,"(40.8483228229613, -73.86060337911655)"
446515,38585257,2018-03-01 00:00:00,03/12/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11411,116-14 228 STREET,228 STREET,116 AVENUE,LINDEN BOULEVARD,,,ADDRESS,Cambria Heights,,,Closed,03/31/2018 02:59:24 PM,03/12/2018 12:00:00 AM,13 QUEENS,QUEENS,1058428.0,192323.0,Unspecified,QUEENS,,,,,,,,40.69424811013367,-73.73250326572133,"(40.69424811013367, -73.73250326572133)"
446516,38585145,2018-03-01 00:00:00,03/01/2018 07:48:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011,111 8 AVENUE,8 AVENUE,W 15 ST,W 16 ST,,,ADDRESS,NEW YORK,,,Closed,,03/01/2018 07:48:00 PM,04 MANHATTAN,MANHATTAN,983739.0,209135.0,Unspecified,MANHATTAN,,,,,,,,40.74070386940381,-74.00184402284623,"(40.74070386940381, -74.00184402284624)"
446517,38585017,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,GEORGE STREET,GEORGE STREET,CENTRAL AVENUE,WILSON AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,03/31/2018 03:37:35 PM,03/06/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1003501.0,195154.0,Unspecified,BROOKLYN,,,,,,,,40.702308474986026,-73.93056978092696,"(40.70230847498602, -73.93056978092696)"
446518,38585016,2018-03-01 00:00:00,03/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,170 EAST 2 STREET,EAST 2 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,,Closed,03/31/2018 12:55:33 PM,03/05/2018 12:00:00 AM,03 MANHATTAN,MANHATTAN,988466.0,202542.0,Unspecified,MANHATTAN,,,,,,,,40.72260671143944,-73.98479004060968,"(40.72260671143944, -73.98479004060967)"
446519,38584928,2018-03-01 00:00:00,03/16/2018 01:51:23 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Mixed Use Building,11223,110 AVENUE S,AVENUE S,WEST 10 STREET,WEST 9 STREET,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 05:35:54 PM,03/16/2018 01:51:23 PM,11 BROOKLYN,BROOKLYN,989339.0,158158.0,Unspecified,BROOKLYN,,,,,,,,40.60078199757232,-73.98167403896822,"(40.60078199757232, -73.98167403896822)"
446520,38584888,2018-03-01 00:00:00,03/01/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Senior Center,10003,203 FIRST AVENUE,FIRST AVENUE,EAST 12 STREET,EAST 13 STREET,,,ADDRESS,NEW YORK,,,Closed,03/15/2018 02:57:13 PM,03/07/2018 04:05:09 PM,03 MANHATTAN,MANHATTAN,988857.0,205324.0,Unspecified,MANHATTAN,,,,,,,,40.73024242954003,-73.98337753503165,"(40.73024242954002, -73.98337753503166)"
446521,38584623,2018-03-01 00:00:00,03/09/2018 01:53:53 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10452,1545 NELSON AVENUE,NELSON AVENUE,CROSS BRONX EXPRESSWAY,FEATHERBED LANE,,,ADDRESS,BRONX,,,Closed,03/31/2018 05:49:33 PM,03/09/2018 01:53:53 PM,05 BRONX,BRONX,1006370.0,247345.0,Unspecified,BRONX,,,,,,,,40.84555229344443,-73.92005071935125,"(40.84555229344443, -73.92005071935125)"
446522,38584443,2018-03-01 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11222,300 NASSAU AVENUE,NASSAU AVENUE,HAUSMAN STREET,APOLLO STREET,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 04:58:48 AM,03/09/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,1001299.0,203849.0,Unspecified,BROOKLYN,,,,,,,,40.72617868432629,-73.93848944096099,"(40.7261786843263, -73.93848944096099)"
446523,38584440,2018-03-01 00:00:00,03/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,120 WEST   94 STREET,WEST   94 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,,Closed,03/31/2018 11:24:32 AM,03/01/2018 11:32:06 AM,07 MANHATTAN,MANHATTAN,992723.0,227805.0,Unspecified,MANHATTAN,,,,,,,,40.791944137590974,-73.96940032998045,"(40.79194413759098, -73.96940032998043)"
446524,38584438,2018-03-01 00:00:00,03/07/2018 03:47:12 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,10026,2211 FREDERICK DOUGLAS BOULEVARD,FREDERICK DOUGLAS BOULEVARD,WEST 119 STREET,WEST 120 STREET,,,ADDRESS,NEW YORK,,,Closed,03/31/2018 09:16:20 AM,03/07/2018 03:47:12 PM,10 MANHATTAN,MANHATTAN,997033.0,233128.0,Unspecified,MANHATTAN,,,,,,,,40.80654913537131,-73.95382492370355,"(40.80654913537131, -73.95382492370354)"
446525,38584432,2018-03-01 00:00:00,03/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10028,420 E 86TH ST,E 86TH ST,,,,,LATLONG,NEW YORK,,,Closed,03/31/2018 09:58:08 AM,03/08/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,998415.0,222231.0,Unspecified,MANHATTAN,,,,,,,,40.776637704101844,-73.94885581137875,"(40.77663770410184, -73.94885581137875)"
446526,38584208,2018-03-01 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11367,147-15 76 AVENUE,76 AVENUE,147 STREET,150 STREET,,,ADDRESS,Flushing,,,Closed,03/31/2018 10:40:47 AM,03/06/2018 12:00:00 AM,08 QUEENS,QUEENS,1034868.0,202876.0,Unspecified,QUEENS,,,,,,,,40.723379645903115,-73.81738443846017,"(40.723379645903115, -73.81738443846017)"
446527,38584057,2018-03-01 00:00:00,03/08/2018 10:37:49 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,3+ Family Apartment Building,11206,161 HART STREET,HART STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/31/2018 05:59:01 PM,03/08/2018 10:37:49 AM,03 BROOKLYN,BROOKLYN,999560.0,191992.0,Unspecified,BROOKLYN,,,,,,,,40.69363721947798,-73.9447904852543,"(40.69363721947798, -73.9447904852543)"
