558375,38709704,2018-03-16 00:00:00,04/02/2019 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,192 MACDONOUGH STREET,MACDONOUGH STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,04/15/2018 11:52:13 PM,04/02/2019 12:00:00 AM,03 BROOKLYN,BROOKLYN,1001180.0,187590.0,Unspecified,BROOKLYN,,,,,,,,40.681551791345356,-73.93895965349444,"(40.68155179134536, -73.93895965349444)"
558376,38712366,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1413 PROSPECT AVENUE,PROSPECT AVENUE,JENNINGS STREET,EAST 170 STREET,,,ADDRESS,BRONX,,,Closed,04/15/2018 01:17:25 PM,03/16/2018 01:25:47 PM,03 BRONX,BRONX,1012863.0,242580.0,Unspecified,BRONX,,,,,,,,40.83245510998042,-73.89660313429964,"(40.83245510998042, -73.89660313429964)"
558377,38711700,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10002,133 PITT STREET,PITT STREET,STANTON STREET,AVENUE C,,,ADDRESS,NEW YORK,,,Closed,04/15/2018 10:55:00 AM,03/16/2018 11:13:47 AM,03 MANHATTAN,MANHATTAN,989361.0,201675.0,Unspecified,MANHATTAN,,,,,,,,40.720226533969814,-73.98156182961009,"(40.720226533969814, -73.98156182961009)"
558378,38711492,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,69 STUYVESANT AVENUE,STUYVESANT AVENUE,PULASKI STREET,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/15/2018 03:08:21 PM,03/16/2018 03:14:43 PM,03 BROOKLYN,BROOKLYN,1002506.0,191976.0,Unspecified,BROOKLYN,,,,,,,,40.6935877164801,-73.93416693788255,"(40.6935877164801, -73.93416693788255)"
558379,38710552,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,136 WEST  111 STREET,WEST  111 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,,Closed,04/15/2018 11:29:48 PM,03/16/2018 12:00:00 AM,10 MANHATTAN,MANHATTAN,997158.0,230524.0,Unspecified,MANHATTAN,,,,,,,,40.79940168906807,-73.95337840187331,"(40.79940168906807, -73.95337840187332)"
558380,38709647,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,641 SAINT MARKS AVENUE,SAINT MARKS AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/15/2018 09:26:45 PM,03/16/2018 09:31:02 PM,08 BROOKLYN,BROOKLYN,997625.0,185313.0,Unspecified,BROOKLYN,,,,,,,,40.67530802806552,-73.95178156072667,"(40.67530802806552, -73.95178156072667)"
558381,38709062,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10473,1826 LACOMBE AVENUE,LACOMBE AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,,,ADDRESS,BRONX,,,Closed,04/15/2018 08:20:52 AM,03/16/2018 08:25:28 AM,09 BRONX,BRONX,1022699.0,236261.0,Unspecified,BRONX,,,,,,,,40.81507392560723,-73.86109570641753,"(40.81507392560723, -73.86109570641753)"
558382,38708798,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10035,1642 PARK AVENUE,PARK AVENUE,EAST 116 STREET,EAST 117 STREET,,,ADDRESS,NEW YORK,,,Closed,04/15/2018 02:31:03 PM,03/16/2018 02:37:32 PM,11 MANHATTAN,MANHATTAN,999997.0,230551.0,Unspecified,MANHATTAN,,,,,,,,40.799471193349426,-73.94312433458592,"(40.79947119334943, -73.94312433458592)"
558383,38708213,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,11412,205-02 LINDEN BOULEVARD,LINDEN BOULEVARD,205 STREET,FRANCIS LEWIS BOULEVARD,,,ADDRESS,Saint Albans,,,Closed,04/15/2018 04:18:33 PM,03/16/2018 04:25:59 PM,12 QUEENS,QUEENS,1054338.0,192882.0,Unspecified,QUEENS,,,,,,,,40.695815765241754,-73.74724650412557,"(40.69581576524175, -73.74724650412557)"
558384,38706985,2018-03-16 00:00:00,03/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10037,2081 MADISON AVENUE,MADISON AVENUE,EAST 131 STREET,EAST 132 STREET,,,ADDRESS,NEW YORK,,,Closed,04/15/2018 05:31:25 PM,03/16/2018 05:33:14 PM,11 MANHATTAN,MANHATTAN,1001485.0,234279.0,Unspecified,MANHATTAN,,,,,,,,40.80970074825589,-73.93774034622358,"(40.809700748255885, -73.93774034622358)"
