212335,38314313,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10305.0,18 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,LILY POND AVENUE,ROBIN ROAD,,,ADDRESS,STATEN ISLAND,,,Closed,02/25/2018 11:52:21 AM,01/26/2018 11:56:12 AM,02 STATEN ISLAND,STATEN ISLAND,967035.0,156455.0,Unspecified,STATEN ISLAND,,,,,,,,40.59609234915219,-74.06198846254166,"(40.596092349152194, -74.06198846254166)"
212336,38312957,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10023.0,111 WEST   71 STREET,WEST   71 STREET,COLUMBUS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,02/25/2018 05:49:36 PM,01/26/2018 05:53:38 PM,07 MANHATTAN,MANHATTAN,989874.0,222327.0,Unspecified,MANHATTAN,,,,,,,,40.77691075959579,-73.97969388757507,"(40.77691075959579, -73.97969388757507)"
212337,38312601,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11385.0,1710 PUTNAM AVENUE,PUTNAM AVENUE,CYPRESS AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,,Closed,02/25/2018 10:02:33 AM,01/26/2018 10:18:36 AM,05 QUEENS,QUEENS,1010216.0,194542.0,Unspecified,QUEENS,,,,,,,,40.700611522802355,-73.90635399024683,"(40.70061152280236, -73.90635399024683)"
212338,38312369,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10023.0,11 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,02/25/2018 08:22:08 PM,01/26/2018 08:26:07 PM,07 MANHATTAN,MANHATTAN,988538.0,223837.0,Unspecified,MANHATTAN,,,,,,,,40.78105605984409,-73.98451670866845,"(40.781056059844104, -73.98451670866845)"
212339,38311206,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452.0,1314 MERRIAM AVENUE,MERRIAM AVENUE,WEST 169 STREET,WEST 170 STREET,,,ADDRESS,BRONX,,,Closed,02/25/2018 07:32:18 PM,01/26/2018 07:37:39 PM,04 BRONX,BRONX,1004693.0,245584.0,Unspecified,BRONX,,,,,,,,40.84072290722596,-73.92611733894245,"(40.84072290722596, -73.92611733894246)"
212340,38304565,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009.0,271 EAST 10TH STREET,EAST 10TH STREET,,,,,LATLONG,NEW YORK,,,Closed,02/25/2018 01:08:25 AM,01/26/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,988971.0,204640.0,Unspecified,MANHATTAN,,,,,,,,40.728364956598774,-73.98296669281225,"(40.72836495659877, -73.98296669281227)"
212341,38312437,2018-01-26 00:00:00,01/31/2018 04:15:59 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463.0,3054 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,MARBLE HILL AVENUE,WEST 231 STREET,,,ADDRESS,BRONX,,,Closed,02/25/2018 12:37:01 PM,01/31/2018 04:15:59 PM,08 BRONX,BRONX,1009902.0,259570.0,Unspecified,BRONX,,,,,,,,40.879096655130866,-73.9072380761219,"(40.87909665513087, -73.9072380761219)"
212342,38309372,2018-01-26 00:00:00,02/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Parking Lot/Garage,11228.0,8324 10TH AVENUE,10TH AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,02/25/2018 01:43:13 AM,02/09/2018 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,978851.0,164952.0,Unspecified,BROOKLYN,,,,,,,,40.61942994822261,-74.01944773148337,"(40.61942994822261, -74.01944773148338)"
212343,38319630,2018-01-26 00:00:00,01/29/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10461.0,1776 EASTCHESTER ROAD,EASTCHESTER ROAD,BEND,DEAD END,,,ADDRESS,BRONX,,,Closed,02/09/2018 03:15:36 PM,01/29/2018 04:56:46 PM,11 BRONX,BRONX,1027553.0,248917.0,Unspecified,BRONX,,,,,,,,40.84978848980069,-73.8434780494169,"(40.849788489800694, -73.84347804941689)"
212344,38319427,2018-01-26 00:00:00,02/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10301.0,619 METROPOLITAN AVENUE,METROPOLITAN AVENUE,HURON PLACE,NORMA PLACE,,,ADDRESS,STATEN ISLAND,,,Closed,02/25/2018 08:03:31 PM,02/01/2018 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,955614.0,168209.0,Unspecified,STATEN ISLAND,,,,,,,,40.62832509299714,-74.10316347241992,"(40.62832509299714, -74.10316347241992)"
212345,38319402,2018-01-26 00:00:00,01/31/2018 05:41:13 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10468.0,58 EAST 190TH STREET,EAST 190TH STREET,,,,,LATLONG,BRONX,,,Closed,02/25/2018 11:11:56 PM,01/31/2018 05:41:13 PM,07 BRONX,BRONX,1012190.0,253685.0,Unspecified,BRONX,,,,,,,,40.86293719557806,-73.89898883230643,"(40.86293719557806, -73.89898883230642)"
212346,38319164,2018-01-26 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11206.0,960 MYRTLE AVENUE,MYRTLE AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,02/25/2018 06:45:00 PM,02/02/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,1000028.0,192817.0,Unspecified,BROOKLYN,,,,,,,,40.695900830748755,-73.94310089469181,"(40.695900830748755, -73.94310089469182)"
212347,38318915,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221.0,84 WEIRFIELD STREET,WEIRFIELD STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 01:07:19 PM,01/31/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008115.0,190018.0,Unspecified,BROOKLYN,,,,,,,,40.688200112646534,-73.91394723984494,"(40.68820011264653, -73.91394723984493)"
212348,38318739,2018-01-26 00:00:00,01/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10306.0,3023 RICHMOND ROAD,RICHMOND ROAD,,,,,LATLONG,STATEN ISLAND,,,Closed,02/25/2018 09:19:51 PM,01/30/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,950262.0,148978.0,Unspecified,STATEN ISLAND,,,,,,,,40.57552104067497,-74.1223476903705,"(40.57552104067497, -74.1223476903705)"
212349,38318341,2018-01-26 00:00:00,03/06/2018 02:07:28 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10036.0,355 WEST 41ST STREET,WEST 41ST STREET,,,,,LATLONG,NEW YORK,,,Closed,02/25/2018 07:48:50 PM,03/06/2018 02:07:28 PM,04 MANHATTAN,MANHATTAN,986306.0,215339.0,Unspecified,MANHATTAN,,,,,,,,40.757732061570934,-73.99257870803484,"(40.75773206157094, -73.99257870803484)"
212350,38318259,2018-01-26 00:00:00,01/29/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10003.0,20 ASTOR PLACE,ASTOR PLACE,BROADWAY,LAFAYETTE STREET,,,ADDRESS,NEW YORK,,,Closed,02/09/2018 06:50:26 PM,01/29/2018 04:57:15 PM,02 MANHATTAN,MANHATTAN,986564.0,205194.0,Unspecified,MANHATTAN,,,,,,,,40.72988650842876,-73.99165092721509,"(40.729886508428756, -73.99165092721509)"
212351,38318093,2018-01-26 00:00:00,01/29/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10461.0,1135C MORRIS PARK AVENUE,MORRIS PARK AVENUE,TOMLINSON AVENUE,WILLIAMSBRIDGE ROAD,,,ADDRESS,BRONX,,,Closed,02/09/2018 07:00:10 PM,02/01/2018 11:56:52 AM,11 BRONX,BRONX,1025294.0,249059.0,Unspecified,BRONX,,,,,,,,40.8501890271454,-73.85164248949691,"(40.8501890271454, -73.85164248949691)"
212352,38317818,2018-01-26 00:00:00,02/14/2018 05:00:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11203.0,852 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST 54 STREET,EAST 55 STREET,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 09:53:51 AM,02/14/2018 05:00:39 PM,17 BROOKLYN,BROOKLYN,1004682.0,177576.0,Unspecified,BROOKLYN,,,,,,,,40.654058211282454,-73.92636370762362,"(40.65405821128245, -73.92636370762362)"
212353,38317777,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456.0,1077 BOSTON ROAD,BOSTON ROAD,,,,,LATLONG,BRONX,,,Closed,02/25/2018 02:04:19 PM,01/31/2018 12:00:00 AM,03 BRONX,BRONX,1010345.0,240579.0,Unspecified,BRONX,,,,,,,,40.82697073996697,-73.90571003681634,"(40.82697073996697, -73.90571003681634)"
212354,38317754,2018-01-26 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11237.0,264 WYCKOFF AVENUE,WYCKOFF AVENUE,LINDEN STREET,GATES AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,02/25/2018 01:01:27 PM,01/26/2018 01:12:22 PM,04 BROOKLYN,BROOKLYN,1008539.0,194411.0,Unspecified,BROOKLYN,,,,,,,,40.700256720526404,-73.9124025351787,"(40.70025672052641, -73.9124025351787)"
212355,38317363,2018-01-26 00:00:00,02/01/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002.0,123 ALLEN STREET,ALLEN STREET,DELANCEY STREET,RIVINGTON STREET,,,ADDRESS,NEW YORK,,,Closed,02/09/2018 09:36:36 PM,02/01/2018 11:57:43 AM,03 MANHATTAN,MANHATTAN,986986.0,201478.0,Unspecified,MANHATTAN,,,,,,,,40.71968686975031,-73.99012983262756,"(40.71968686975031, -73.99012983262756)"
212356,38317356,2018-01-26 00:00:00,01/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10460.0,592 MORRIS PARK AVENUE,MORRIS PARK AVENUE,TAYLOR AVENUE,GARFIELD STREET,,,ADDRESS,BRONX,,,Closed,02/25/2018 08:46:14 AM,01/30/2018 12:00:00 AM,11 BRONX,BRONX,1020303.0,246763.0,Unspecified,BRONX,,,,,,,,40.84390898037143,-73.86969525888931,"(40.84390898037143, -73.86969525888931)"
212357,38316852,2018-01-26 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10040.0,133 FORT GEORGE AVENUE,FORT GEORGE AVENUE,BEND,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/25/2018 07:10:13 AM,02/02/2018 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004365.0,251604.0,Unspecified,MANHATTAN,,,,,,,,40.857246776448065,-73.9272846965138,"(40.85724677644806, -73.9272846965138)"
212358,38316649,2018-01-26 00:00:00,01/29/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11208.0,896 BELMONT AVENUE,BELMONT AVENUE,LOGAN STREET,FOUNTAIN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 02:12:03 PM,01/29/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1018719.0,184685.0,Unspecified,BROOKLYN,,,,,,,,40.67352730881422,-73.87573850610738,"(40.67352730881423, -73.87573850610738)"
212359,38316385,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10282.0,300 NORTH END AVENUE,NORTH END AVENUE,,,,,LATLONG,NEW YORK,,,Closed,02/25/2018 10:23:55 PM,01/31/2018 12:00:00 AM,01 MANHATTAN,MANHATTAN,980269.0,200343.0,Unspecified,MANHATTAN,,,,,,,,40.716571094763594,-74.01436085509577,"(40.71657109476359, -74.01436085509577)"
212360,38316200,2018-01-26 00:00:00,01/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017.0,12 EAST   41 STREET,EAST   41 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/09/2018 02:51:15 AM,02/01/2018 11:11:03 AM,05 MANHATTAN,MANHATTAN,989595.0,213442.0,Unspecified,MANHATTAN,,,,,,,,40.75252390265089,-73.98070831491066,"(40.752523902650886, -73.98070831491066)"
212361,38316023,2018-01-26 00:00:00,02/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11368.0,33-16 100 STREET,100 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,Corona,,,Closed,02/25/2018 06:35:41 PM,02/01/2018 12:00:00 AM,03 QUEENS,QUEENS,1020716.0,214985.0,Unspecified,QUEENS,,,,,,,,40.75668546271045,-73.868375154573,"(40.75668546271045, -73.868375154573)"
212362,38316001,2018-01-26 00:00:00,03/15/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10011.0,427 W 17TH ST,W 17TH ST,,,,,LATLONG,NEW YORK,,,Closed,02/25/2018 08:34:14 PM,03/15/2018 12:00:00 AM,04 MANHATTAN,MANHATTAN,983057.0,210114.0,Unspecified,MANHATTAN,,,,,,,,40.74339091471665,-74.00430529937843,"(40.74339091471665, -74.00430529937842)"
212363,38315985,2018-01-26 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10016.0,FDR DRIVE,FDR DRIVE,,,,,LATLONG,NEW YORK,,,Closed,02/25/2018 12:52:24 PM,01/26/2018 12:54:36 PM,Unspecified MANHATTAN,MANHATTAN,992446.0,210720.0,Unspecified,MANHATTAN,,,,,,,,40.74505051560535,-73.97042153112895,"(40.74505051560535, -73.97042153112896)"
212364,38315982,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,10456.0,1105 TELLER AVENUE,TELLER AVENUE,EAST 166 STREET,EAST 167 STREET,,,ADDRESS,BRONX,,,Closed,02/25/2018 11:54:03 AM,01/31/2018 12:00:00 AM,04 BRONX,BRONX,1008326.0,241654.0,Unspecified,BRONX,,,,,,,,40.82992704050976,-73.9130014963438,"(40.82992704050976, -73.9130014963438)"
212365,38315847,2018-01-26 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11377.0,3546 65TH STREET,65TH STREET,,,,,LATLONG,WOODSIDE,,,Closed,02/25/2018 12:47:27 PM,04/17/2018 12:04:12 PM,02 QUEENS,QUEENS,1012540.0,212227.0,Unspecified,QUEENS,,,,,,,,40.74914539697949,-73.89789818292044,"(40.74914539697949, -73.89789818292043)"
212366,38315835,2018-01-26 00:00:00,03/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233.0,1610 ST JOHNS PLACE,ST JOHNS PLACE,BUFFALO AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 09:42:52 PM,03/06/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,1005218.0,183463.0,Unspecified,BROOKLYN,,,,,,,,40.670215466615964,-73.92441367379591,"(40.67021546661597, -73.9244136737959)"
212367,38315834,2018-01-26 00:00:00,02/01/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11694.0,207 BEACH  116 STREET,BEACH  116 STREET,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,,,ADDRESS,Rockaway Park,,,Closed,02/09/2018 02:11:06 PM,02/01/2018 11:15:51 AM,14 QUEENS,QUEENS,1029445.0,150614.0,Unspecified,QUEENS,,,,,,,,40.57996148343065,-73.83729925629987,"(40.57996148343065, -73.83729925629987)"
212368,38315582,2018-01-26 00:00:00,02/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11213.0,1562 FULTON STREET,FULTON STREET,ALBANY AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 08:52:34 AM,02/01/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,1001386.0,186940.0,Unspecified,BROOKLYN,,,,,,,,40.679767292949535,-73.93821858296816,"(40.67976729294954, -73.93821858296815)"
212369,38315517,2018-01-26 00:00:00,01/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225.0,288 MAPLE STREET,MAPLE STREET,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 01:02:18 PM,01/30/2018 12:00:00 AM,09 BROOKLYN,BROOKLYN,997729.0,180017.0,Unspecified,BROOKLYN,,,,,,,,40.66077153277453,-73.95141721774601,"(40.660771532774525, -73.95141721774601)"
212370,38315475,2018-01-26 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10031.0,524 WEST  152 STREET,WEST  152 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,02/25/2018 02:20:24 PM,02/02/2018 12:00:00 AM,09 MANHATTAN,MANHATTAN,999413.0,241669.0,Unspecified,MANHATTAN,,,,,,,,40.829988010326545,-73.9452085317791,"(40.829988010326545, -73.9452085317791)"
212371,38315434,2018-01-26 00:00:00,01/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011.0,,,WEST 18 STREET,10 AVENUE,10 AVENUE,WEST   18 STREET,ADDRESS,NEW YORK,,,Closed,02/09/2018 02:40:49 PM,01/29/2018 04:56:00 PM,04 MANHATTAN,MANHATTAN,982481.0,210571.0,Unspecified,MANHATTAN,,,,,,,,40.74464516901149,-74.00638408884,"(40.744645169011484, -74.00638408884)"
212372,38315304,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10462.0,2235 GLEASON AVENUE,GLEASON AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,,,ADDRESS,BRONX,,,Closed,02/25/2018 01:33:00 PM,01/31/2018 08:37:46 AM,09 BRONX,BRONX,1025804.0,242468.0,Unspecified,BRONX,,,,,,,,40.8320962957936,-73.84983988771232,"(40.8320962957936, -73.84983988771233)"
212373,38315293,2018-01-26 00:00:00,02/15/2018 04:25:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11234.0,4612 GLENWOOD ROAD,GLENWOOD ROAD,LONG ISLAND RAILROAD,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/25/2018 05:13:17 PM,02/15/2018 04:25:47 PM,18 BROOKLYN,BROOKLYN,1003105.0,170619.0,Unspecified,BROOKLYN,,,,,,,,40.634966248997934,-73.93206660864892,"(40.634966248997934, -73.93206660864892)"
212374,38315288,2018-01-26 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11385.0,880 WOODWARD AVENUE,WOODWARD AVENUE,68 ROAD,CATALPA AVENUE,,,ADDRESS,Ridgewood,,,Closed,02/25/2018 01:29:21 PM,02/02/2018 12:00:00 AM,05 QUEENS,QUEENS,1011497.0,195250.0,Unspecified,QUEENS,,,,,,,,40.702550964191744,-73.90173122128985,"(40.70255096419174, -73.90173122128985)"
212375,38315257,2018-01-26 00:00:00,01/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10468.0,1 BEDFORD PARK BOULEVARD,BEDFORD PARK BOULEVARD,BEDFORD PARK BL WEST,VILLA AVENUE,,,ADDRESS,BRONX,,,Closed,02/09/2018 09:55:36 AM,02/01/2018 11:15:02 AM,07 BRONX,BRONX,1014878.0,257462.0,Unspecified,BRONX,,,,,,,,40.873294984841145,-73.88925368255128,"(40.87329498484114, -73.88925368255128)"
212376,38314881,2018-01-26 00:00:00,01/31/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10456.0,3396 3 AVENUE,3 AVENUE,EAST 166 STREET,EAST 166 STREET,,,ADDRESS,BRONX,,,Closed,02/25/2018 08:21:33 AM,01/31/2018 12:00:00 AM,03 BRONX,BRONX,1009941.0,240919.0,Unspecified,BRONX,,,,,,,,40.82790512678073,-73.90716852090107,"(40.82790512678073, -73.90716852090107)"
