263478,38373546,2018-02-02 09:30:18,02/08/2018 05:09:01 PM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Status of Payment Adjustment,,,,,,,,,,,,,Closed,02/07/2018 09:30:18 AM,02/08/2018 05:09:01 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
263479,38368350,2018-02-02 09:30:23,02/06/2018 09:02:04 AM,DOF,Adjudication - Appeals Unit,DOF Parking - Request Status,Status of Appeal,,,,,,,,,,,,,Closed,02/23/2018 09:30:23 AM,02/06/2018 09:02:04 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
263480,38367476,2018-02-02 09:30:31,02/06/2018 10:12:06 AM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal SCHE Exemption,Co-Op Unit,11217.0,,,,,,,ADDRESS,BROOKLYN,,,Closed,02/07/2018 09:30:31 AM,02/06/2018 10:12:06 AM,02 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
263481,38373969,2018-02-02 09:30:48,02/03/2018 02:25:02 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10469.0,2946 TENBROCK AVENUE,TENBROCK AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,02/02/2018 05:30:48 PM,02/03/2018 02:25:02 AM,11 BRONX,BRONX,1024969.0,255728.0,Unspecified,BRONX,,,,,,,,40.86849490783885,-73.85277671712328,"(40.868494907838844, -73.85277671712328)"
263482,38373905,2018-02-02 09:30:54,02/05/2018 09:30:46 AM,DOF,Correspondence Unit,DOF Property - Request Copy,Copy of Statement,Property Address,11209.0,,,,,,,ADDRESS,BROOKLYN,,,Closed,02/07/2018 09:30:54 AM,02/05/2018 09:30:46 AM,10 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
263483,38372791,2018-02-02 09:31:00,02/02/2018 12:00:00 PM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street,11102.0,24-35 CRESCENT STREET,CRESCENT STREET,24 AVENUE,HOYT AVENUE,,,ADDRESS,Astoria,,DSNY Garage,Pending,,02/02/2018 09:31:00 AM,01 QUEENS,QUEENS,1006424.0,221373.0,Unspecified,QUEENS,,,,,,,,40.77426625731921,-73.91994133806494,"(40.774266257319205, -73.91994133806494)"
263484,38372432,2018-02-02 09:31:00,02/07/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207.0,653 BLAKE AVENUE,BLAKE AVENUE,PENNSYLVANIA AVENUE,NEW JERSEY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/07/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1013501.0,182622.0,Unspecified,BROOKLYN,,,,,,,,40.66788361851656,-73.89455844185434,"(40.66788361851656, -73.89455844185434)"
263485,38371061,2018-02-02 09:31:00,02/02/2018 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11236.0,1475 EAST   99 STREET,EAST   99 STREET,AVENUE N,SEAVIEW AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/02/2018 12:00:00 PM,18 BROOKLYN,BROOKLYN,1015175.0,170757.0,Unspecified,BROOKLYN,,,,,,,,40.635311113160746,-73.88857855527846,"(40.63531111316075, -73.88857855527846)"
263486,38369074,2018-02-02 09:31:00,02/02/2018 09:31:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,LEXINGTON AVE,33 ST E,INTERSECTION,,,,Closed,,02/01/2018 09:50:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
263487,38368687,2018-02-02 09:31:00,02/03/2018 07:09:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11419.0,107-39 118 STREET,118 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,South Richmond Hill,,,Closed,,02/03/2018 07:09:00 AM,10 QUEENS,QUEENS,1033083.0,188440.0,Unspecified,QUEENS,,,,,,,,40.683766332083785,-73.82392888381764,"(40.68376633208379, -73.82392888381764)"
263488,38373057,2018-02-02 09:31:22,02/02/2018 09:31:22 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11205.0,977 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/02/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,996634.0,190894.0,Unspecified,BROOKLYN,,,,,,,,40.69062804151619,-73.95534397396928,"(40.690628041516185, -73.95534397396928)"
263489,38378911,2018-02-02 09:31:34,03/26/2018 09:04:38 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10456.0,1426 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,,Closed,,03/26/2018 09:04:38 AM,03 BRONX,BRONX,1012747.0,242847.0,Unspecified,BRONX,,,,,,,,40.833188322682794,-73.89702118101859,"(40.8331883226828, -73.8970211810186)"
263490,38377440,2018-02-02 09:31:34,03/26/2018 09:04:38 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456.0,1426 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,,Closed,,03/26/2018 09:04:38 AM,03 BRONX,BRONX,1012747.0,242847.0,Unspecified,BRONX,,,,,,,,40.833188322682794,-73.89702118101859,"(40.8331883226828, -73.8970211810186)"
263491,38376450,2018-02-02 09:31:34,03/26/2018 09:04:38 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10456.0,1426 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,,Closed,,03/26/2018 09:04:38 AM,03 BRONX,BRONX,1012747.0,242847.0,Unspecified,BRONX,,,,,,,,40.833188322682794,-73.89702118101859,"(40.8331883226828, -73.8970211810186)"
263492,38376148,2018-02-02 09:31:34,03/26/2018 09:04:38 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456.0,1426 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,,Closed,,03/26/2018 09:04:38 AM,03 BRONX,BRONX,1012747.0,242847.0,Unspecified,BRONX,,,,,,,,40.833188322682794,-73.89702118101859,"(40.8331883226828, -73.8970211810186)"
263493,38381941,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263494,38380744,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263495,38380660,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263496,38379118,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263497,38377907,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263498,38377763,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263499,38377151,2018-02-02 09:31:39,03/02/2018 11:27:09 AM,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:09 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263500,38379806,2018-02-02 09:31:40,03/02/2018 11:27:10 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:10 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263501,38379075,2018-02-02 09:31:40,03/02/2018 11:27:10 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:10 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263502,38374167,2018-02-02 09:31:40,03/02/2018 11:27:10 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:10 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263503,38370705,2018-02-02 09:32:00,02/07/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11366.0,160-27 77 AVENUE,77 AVENUE,160 STREET,162 STREET,,,ADDRESS,Fresh Meadows,,,Closed,,02/07/2018 12:00:00 AM,08 QUEENS,QUEENS,1037502.0,203111.0,Unspecified,QUEENS,,,,,,,,40.724009198417995,-73.80787987474866,"(40.72400919841799, -73.80787987474866)"
263504,38377096,2018-02-02 09:32:01,02/06/2018 01:51:39 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:39 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263505,38383545,2018-02-02 09:32:02,02/06/2018 01:51:40 PM,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:40 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263506,38380311,2018-02-02 09:32:02,02/06/2018 01:51:40 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:40 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263507,38379644,2018-02-02 09:32:02,02/06/2018 01:51:40 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:40 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263508,38377924,2018-02-02 09:32:02,02/06/2018 01:51:39 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:39 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263509,38376377,2018-02-02 09:32:02,02/06/2018 01:51:40 PM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:40 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263510,38374942,2018-02-02 09:32:02,02/06/2018 01:51:40 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10456.0,1292 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/06/2018 01:51:40 PM,03 BRONX,BRONX,1010281.0,242776.0,Unspecified,BRONX,,,,,,,,40.833001060921006,-73.9059327652084,"(40.833001060921006, -73.9059327652084)"
263511,38368414,2018-02-02 09:32:09,03/01/2018 09:24:51 AM,DOF,Correspondence Unit,DOF Property - Payment Issue,Other Billing Issue,Property Address,10465.0,,,,,,,ADDRESS,BRONX,,,Closed,02/19/2018 09:31:49 AM,03/01/2018 09:24:51 AM,10 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
263512,38368861,2018-02-02 09:32:21,02/02/2018 09:32:21 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11238.0,83 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/02/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,995705.0,189496.0,Unspecified,BROOKLYN,,,,,,,,40.68679210428016,-73.95869627357177,"(40.68679210428016, -73.95869627357176)"
263513,38367869,2018-02-02 09:32:22,02/03/2018 07:59:20 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459.0,1025 EAST 167 STREET,EAST 167 STREET,BRYANT AVENUE,LONGFELLOW AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,02/02/2018 05:32:22 PM,02/03/2018 07:59:20 AM,03 BRONX,BRONX,1015092.0,240511.0,Unspecified,BRONX,,,,,,,,40.82676879924519,-73.88855786772696,"(40.82676879924519, -73.88855786772697)"
263514,38381876,2018-02-02 09:32:27,02/02/2018 01:44:16 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10462.0,1439 EAST AVENUE,EAST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/02/2018 01:44:16 PM,09 BRONX,BRONX,1022881.0,243935.0,Unspecified,BRONX,,,,,,,,40.83613605164962,-73.86039401399297,"(40.83613605164962, -73.86039401399297)"
263515,38377107,2018-02-02 09:32:28,03/02/2018 11:27:10 AM,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11385.0,63-54 FOREST AVENUE,FOREST AVENUE,,,,,ADDRESS,Ridgewood,,,Closed,,03/02/2018 11:27:10 AM,05 QUEENS,QUEENS,1010698.0,197838.0,Unspecified,QUEENS,,,,,,,,40.709656833795016,-73.90460272002109,"(40.709656833795016, -73.9046027200211)"
263516,38373782,2018-02-02 09:33:00,02/15/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385.0,61-05 CATALPA AVENUE,CATALPA AVENUE,FRESH POND ROAD,62 STREET,,,ADDRESS,Ridgewood,,,Closed,,02/15/2018 12:00:00 AM,05 QUEENS,QUEENS,1013214.0,195782.0,Unspecified,QUEENS,,,,,,,,40.704005724750346,-73.89553642249359,"(40.704005724750346, -73.8955364224936)"
263517,38369860,2018-02-02 09:33:00,02/02/2018 09:33:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,5 AVE,17 ST E,INTERSECTION,,,,Closed,,02/01/2018 10:40:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
263518,38369473,2018-02-02 09:33:00,02/02/2018 09:33:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,22 ST W,5 AVE,INTERSECTION,,,,Closed,,02/01/2018 10:15:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
263519,38371042,2018-02-02 09:33:07,02/08/2018 03:33:51 PM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Waive Penalty for Late Payment,,,,,,,,,,,,,Closed,02/09/2018 09:33:07 AM,02/08/2018 03:33:51 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
263520,38371670,2018-02-02 09:33:12,02/02/2018 02:20:40 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11234.0,1048 EAST 59 STREET,EAST 59 STREET,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/02/2018 05:33:12 PM,02/02/2018 02:20:40 PM,18 BROOKLYN,BROOKLYN,1006696.0,167927.0,Unspecified,BROOKLYN,,,,,,,,40.62756890949462,-73.91913741935645,"(40.62756890949462, -73.91913741935646)"
263521,38372075,2018-02-02 09:33:21,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,10036.0,135 WEST 42 STREET,WEST 42 STREET,AVENUE OF THE AMERICAS,BROADWAY,,,ADDRESS,NEW YORK,,,Pending,03/11/2018 09:33:21 AM,02/05/2018 11:16:28 AM,05 MANHATTAN,MANHATTAN,988341.0,214461.0,Unspecified,MANHATTAN,,,,,,,,40.75532146801386,-73.98523375154113,"(40.75532146801386, -73.98523375154113)"
263522,38382441,2018-02-02 09:33:30,02/04/2018 02:11:56 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11229.0,3301 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/04/2018 02:11:56 AM,15 BROOKLYN,BROOKLYN,1000216.0,159233.0,Unspecified,BROOKLYN,,,,,,,,40.60371973269082,-73.94250241950269,"(40.60371973269082, -73.94250241950269)"
263523,38382351,2018-02-02 09:33:30,02/04/2018 10:34:20 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11233.0,508 MAC DONOUGH STREET,MAC DONOUGH STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/04/2018 10:34:20 AM,03 BROOKLYN,BROOKLYN,1004885.0,188152.0,Unspecified,BROOKLYN,,,,,,,,40.68308649117176,-73.92559972902288,"(40.683086491171764, -73.92559972902288)"
263524,38372972,2018-02-02 09:33:30,02/02/2018 09:33:30 AM,DOT,Department of Transportation,Street Condition,Pothole,,11427.0,207-00 HILLSIDE AVENUE,HILLSIDE AVENUE,207 STREET,208 STREET,,,ADDRESS,Queens Village,,,Closed,,02/02/2018 09:33:30 AM,13 QUEENS,QUEENS,1051174.0,202292.0,Unspecified,QUEENS,,,,,,,,40.721668381309705,-73.75856302789846,"(40.7216683813097, -73.75856302789845)"
263525,38371322,2018-02-02 09:33:31,09/24/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11221.0,108 LINDEN STREET,LINDEN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,09/24/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006552.0,191840.0,Unspecified,BROOKLYN,,,,,,,,40.693205157112395,-73.91957709272381,"(40.693205157112395, -73.91957709272381)"
263526,38382763,2018-02-02 09:33:34,02/04/2018 05:40:35 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10009.0,26 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,02/04/2018 05:40:35 PM,03 MANHATTAN,MANHATTAN,987550.0,202948.0,Unspecified,MANHATTAN,,,,,,,,40.72372147228484,-73.98809447213613,"(40.723721472284836, -73.98809447213613)"
263527,38381140,2018-02-02 09:33:39,02/04/2018 10:34:20 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11213.0,1226 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/04/2018 10:34:20 AM,08 BROOKLYN,BROOKLYN,1002079.0,183378.0,Unspecified,BROOKLYN,,,,,,,,40.669989038679255,-73.93572949310351,"(40.66998903867926, -73.9357294931035)"
263528,38383696,2018-02-02 09:33:46,02/09/2018 02:02:26 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:02:26 PM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263529,38379006,2018-02-02 09:33:46,02/09/2018 02:02:27 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:02:27 PM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263530,38378938,2018-02-02 09:33:46,02/09/2018 02:02:26 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:02:26 PM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263531,38378916,2018-02-02 09:33:46,02/09/2018 02:11:44 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:11:44 AM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263532,38378858,2018-02-02 09:33:46,02/09/2018 02:11:44 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:11:44 AM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263533,38378298,2018-02-02 09:33:46,02/09/2018 02:02:26 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:02:26 PM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263534,38377725,2018-02-02 09:33:46,02/09/2018 02:11:44 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:11:44 AM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263535,38377701,2018-02-02 09:33:46,02/09/2018 02:02:26 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10457.0,2254 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/09/2018 02:02:26 PM,06 BRONX,BRONX,1013826.0,250538.0,Unspecified,BRONX,,,,,,,,40.854294301641566,-73.89308811155773,"(40.85429430164156, -73.89308811155773)"
263536,42304942,2018-02-02 09:33:50,02/07/2018 12:00:00 AM,DOB,Department of Buildings,Borough Office,Construction Enforcement Work Order (DOB),,10457.0,235 MOUNT EDEN PARKWAY,MOUNT EDEN PARKWAY,,,,,ADDRESS,BRONX,,,Closed,,02/07/2018 12:00:00 AM,04 BRONX,BRONX,1009610.0,246373.0,Unspecified,BRONX,,,,,,,,40.84287572897205,-73.90834392998003,"(40.84287572897205, -73.90834392998003)"
263537,38371323,2018-02-02 09:33:56,02/02/2018 09:33:56 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11226.0,2518 TILDEN AVENUE,TILDEN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/02/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,997092.0,174888.0,Unspecified,BROOKLYN,,,,,,,,40.646694496079434,-73.95372294273749,"(40.64669449607943, -73.95372294273749)"
