303774,38424078,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11412,191-28 114 DRIVE,114 DRIVE,FARMERS BOULEVARD,194 STREET,,,ADDRESS,Saint Albans,,,Closed,03/10/2018 08:46:15 AM,02/08/2018 08:54:57 AM,12 QUEENS,QUEENS,1050400.0,193200.0,Unspecified,QUEENS,,,,,,,,40.69671890994571,-73.76144464519138,"(40.69671890994571, -73.76144464519138)"
303775,38424077,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10472,1126 MANOR AVENUE,MANOR AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,,Closed,03/10/2018 09:11:01 AM,02/08/2018 09:15:43 AM,09 BRONX,BRONX,1018565.0,240721.0,Unspecified,BRONX,,,,,,,,40.8273323787787,-73.87600773606073,"(40.8273323787787, -73.87600773606073)"
303776,38423426,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,3+ Family Apartment Building,11414,87-10 149 AVENUE,149 AVENUE,85 STREET,SOUTH CONDUIT AVENUE,,,ADDRESS,Howard Beach,,,Closed,03/10/2018 02:17:41 PM,02/08/2018 02:24:19 PM,10 QUEENS,QUEENS,1026413.0,183352.0,Unspecified,QUEENS,,,,,,,,40.669835227018645,-73.8480098575509,"(40.669835227018645, -73.8480098575509)"
303777,38422754,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10463,3400 FT INDEPENDENCE STREET,FT INDEPENDENCE STREET,BEND,BAILEY PLACE,,,ADDRESS,BRONX,,,Closed,03/10/2018 04:17:34 PM,02/08/2018 04:22:29 PM,08 BRONX,BRONX,1012103.0,260029.0,Unspecified,BRONX,,,,,,,,40.88034979512312,-73.89927699007562,"(40.880349795123124, -73.89927699007562)"
303778,38421889,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11235,3100 BRIGHTON    2 STREET,BRIGHTON    2 STREET,BRIGHTON BEACH AVENUE,BRIGHTWATER COURT,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 10:20:24 AM,02/08/2018 10:22:26 AM,13 BROOKLYN,BROOKLYN,993971.0,149233.0,Unspecified,BROOKLYN,,,,,,,,40.57628078577156,-73.96500661788059,"(40.57628078577156, -73.96500661788059)"
303779,38421801,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,11229,3380 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 09:47:33 AM,02/08/2018 09:54:39 AM,15 BROOKLYN,BROOKLYN,1000319.0,158484.0,Unspecified,BROOKLYN,,,,,,,,40.60166369428115,-73.94213327257259,"(40.60166369428115, -73.9421332725726)"
303780,38419252,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11221,1015 PUTMAN AVENUE,PUTMAN AVENUE,HOWARD AVENUE,BROADWAY,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 06:49:21 AM,02/08/2018 06:57:11 AM,03 BROOKLYN,BROOKLYN,1006349.0,189745.0,Unspecified,BROOKLYN,,,,,,,,40.68745537620971,-73.92031599984591,"(40.68745537620971, -73.92031599984591)"
303781,38419251,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10024,66 WEST   88 STREET,WEST   88 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 04:10:08 PM,02/08/2018 04:13:14 PM,07 MANHATTAN,MANHATTAN,992519.0,226122.0,Unspecified,MANHATTAN,,,,,,,,40.78732494812796,-73.97013913414435,"(40.78732494812796, -73.97013913414435)"
303782,38418506,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,110 CALYER STREET,CALYER STREET,,,,,LATLONG,BROOKLYN,,,Closed,03/10/2018 07:25:04 PM,02/08/2018 07:28:57 PM,Unspecified BROOKLYN,BROOKLYN,996362.0,204119.0,Unspecified,BROOKLYN,,,,,,,,40.72692790620327,-73.95630100083469,"(40.726927906203265, -73.95630100083469)"
303783,38418240,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10033,700 WEST  186 STREET,WEST  186 STREET,BROADWAY,BENNETT AVENUE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 11:34:54 AM,02/08/2018 11:38:34 AM,12 MANHATTAN,MANHATTAN,1002415.0,250140.0,Unspecified,MANHATTAN,,,,,,,,40.853232761950174,-73.93433786995247,"(40.85323276195017, -73.93433786995247)"
303784,38417219,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10014,46 BANK STREET,BANK STREET,WAVERLY PLACE,WEST 4 STREET,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 02:41:32 PM,02/08/2018 02:44:54 PM,02 MANHATTAN,MANHATTAN,983323.0,207743.0,Unspecified,MANHATTAN,,,,,,,,40.73688314074597,-74.00334503161982,"(40.736883140745974, -74.00334503161982)"
303785,38416763,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,2111 ALBEMARLE ROAD,ALBEMARLE ROAD,EAST 21 STREET,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 09:11:44 AM,02/08/2018 09:15:43 AM,14 BROOKLYN,BROOKLYN,995634.0,175151.0,Unspecified,BROOKLYN,,,,,,,,40.647418368300954,-73.95897650442079,"(40.64741836830095, -73.9589765044208)"
303786,38416760,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11206,93 JEFFERSON STREET,JEFFERSON STREET,STANWIX STREET,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 01:13:40 PM,02/08/2018 01:15:59 PM,04 BROOKLYN,BROOKLYN,1003051.0,193984.0,Unspecified,BROOKLYN,,,,,,,,40.69909806717693,-73.93219600626719,"(40.69909806717693, -73.93219600626718)"
303787,38415916,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,110 CALYER STREET,CALYER STREET,,,,,LATLONG,BROOKLYN,,,Closed,03/10/2018 07:29:52 PM,02/08/2018 07:32:02 PM,Unspecified BROOKLYN,BROOKLYN,996362.0,204119.0,Unspecified,BROOKLYN,,,,,,,,40.72692790620327,-73.95630100083469,"(40.726927906203265, -73.95630100083469)"
303788,38421887,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10031,611 WEST  148 STREET,WEST  148 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 09:36:26 AM,02/08/2018 09:39:16 AM,09 MANHATTAN,MANHATTAN,998139.0,241193.0,Unspecified,MANHATTAN,,,,,,,,40.82868362208559,-73.94981311246337,"(40.82868362208559, -73.94981311246337)"
303789,38421731,2018-02-08 00:00:00,02/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11385,1717 TROUTMAN STREET,TROUTMAN STREET,CYPRESS AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,,Closed,03/10/2018 12:02:58 PM,02/09/2018 12:00:00 AM,05 QUEENS,QUEENS,1006317.0,197593.0,Unspecified,QUEENS,,,,,,,,40.70899637807242,-73.92040567176555,"(40.70899637807242, -73.92040567176555)"
303790,38417645,2018-02-08 00:00:00,02/13/2018 04:38:30 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,410 EASTERN PARKWAY,EASTERN PARKWAY,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,03/10/2018 06:56:44 AM,02/13/2018 04:38:30 PM,09 BROOKLYN,BROOKLYN,996798.0,183410.0,Unspecified,BROOKLYN,,,,,,,,40.670085931603296,-73.95476653454561,"(40.670085931603296, -73.95476653454561)"
303791,38416761,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,611 WEST  148 STREET,WEST  148 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 01:54:26 PM,02/08/2018 01:58:41 PM,09 MANHATTAN,MANHATTAN,998139.0,241193.0,Unspecified,MANHATTAN,,,,,,,,40.82868362208559,-73.94981311246337,"(40.82868362208559, -73.94981311246337)"
303792,38415944,2018-02-08 00:00:00,02/08/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,611 WEST  148 STREET,WEST  148 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 12:14:41 PM,02/08/2018 12:18:18 PM,09 MANHATTAN,MANHATTAN,998139.0,241193.0,Unspecified,MANHATTAN,,,,,,,,40.82868362208559,-73.94981311246337,"(40.82868362208559, -73.94981311246337)"
303793,38424141,2018-02-08 00:00:00,02/14/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10458,230 EAST  196 STREET,EAST  196 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,,Closed,03/10/2018 09:07:55 AM,02/14/2018 12:00:00 AM,07 BRONX,BRONX,1014200.0,255298.0,Unspecified,BRONX,,,,,,,,40.86735779766085,-73.89171490039635,"(40.86735779766085, -73.89171490039635)"
303794,38423925,2018-02-08 00:00:00,03/09/2018 04:16:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10011,274 WEST   19 STREET,WEST   19 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,,Closed,03/10/2018 03:02:48 PM,03/09/2018 04:16:17 PM,04 MANHATTAN,MANHATTAN,984425.0,209770.0,Unspecified,MANHATTAN,,,,,,,,40.74244679929981,-73.99936846880605,"(40.742446799299806, -73.99936846880604)"
303795,38423804,2018-02-08 00:00:00,02/12/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11233,314 DECATUR STREET,DECATUR STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 09:54:07 AM,02/12/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,1003436.0,187660.0,Unspecified,BROOKLYN,,,,,,,,40.68173932296715,-73.93082555177983,"(40.68173932296715, -73.93082555177983)"
303796,38423126,2018-02-08 00:00:00,02/09/2018 09:05:05 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10038,37 ST JAMES PLACE,ST JAMES PLACE,MADISON STREET,JAMES STREET,,,ADDRESS,NEW YORK,,,Closed,02/22/2018 05:21:49 PM,02/09/2018 09:04:59 AM,03 MANHATTAN,MANHATTAN,984468.0,198770.0,Unspecified,MANHATTAN,,,,,,,,40.71225447845146,-73.99921364891883,"(40.71225447845146, -73.99921364891883)"
303797,38423099,2018-02-08 00:00:00,02/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11231,,,,,HENRY STREET,UNION STREET,INTERSECTION,BROOKLYN,,,Closed,03/10/2018 10:26:03 PM,02/27/2018 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,984326.0,188284.0,Unspecified,BROOKLYN,,,,,,,,40.683472853523725,-73.99972597757812,"(40.683472853523725, -73.99972597757812)"
303798,38422840,2018-02-08 00:00:00,02/21/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11219,1124 BAYRIDGE AVENUE,BAYRIDGE AVENUE,11 AVENUE,12 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 11:26:37 AM,02/21/2018 12:00:00 AM,10 BROOKLYN,BROOKLYN,982141.0,167319.0,Unspecified,BROOKLYN,,,,,,,,40.62592826265144,-74.00759756599895,"(40.62592826265144, -74.00759756599895)"
303799,38422772,2018-02-08 00:00:00,02/08/2018 03:57:08 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11212,241 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,,Closed,02/22/2018 02:41:56 PM,02/08/2018 03:57:03 PM,17 BROOKLYN,BROOKLYN,1006264.0,180328.0,Unspecified,BROOKLYN,,,,,,,,40.66160805243453,-73.92065324787819,"(40.66160805243453, -73.9206532478782)"
303800,38422529,2018-02-08 00:00:00,02/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11226,148 LOTT STREET,LOTT STREET,TILDEN AVENUE,BEVERLEY ROAD,,,ADDRESS,BROOKLYN,,,Closed,03/10/2018 03:34:49 PM,02/13/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,996986.0,174717.0,Unspecified,BROOKLYN,,,,,,,,40.64622529115317,-73.95410524403151,"(40.64622529115317, -73.95410524403151)"
