657115,38825771,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385.0,16-24 SUMMERFIELD STREET,SUMMERFIELD STREET,,,,,LATLONG,RIDGEWOOD,,,Closed,04/29/2018 10:44:33 PM,03/30/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,1011504.0,192563.0,Unspecified,QUEENS,,,,,,,,40.69517575908403,-73.90171684826737,"(40.69517575908403, -73.90171684826737)"
657116,38825687,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,555 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVENUE,TENNIS COURT,,,ADDRESS,BROOKLYN,,,Closed,04/29/2018 09:05:28 AM,03/30/2018 09:09:32 AM,14 BROOKLYN,BROOKLYN,995116.0,175820.0,Unspecified,BROOKLYN,,,,,,,,40.6492552789244,-73.96084209642845,"(40.6492552789244, -73.96084209642846)"
657117,38825662,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Mixed Use Building,10029.0,301 EAST  108 STREET,EAST  108 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,,Closed,04/29/2018 07:47:49 PM,03/30/2018 07:50:36 PM,11 MANHATTAN,MANHATTAN,1000524.0,227756.0,Unspecified,MANHATTAN,,,,,,,,40.791798723087176,-73.9412276679527,"(40.79179872308717, -73.9412276679527)"
657118,38824846,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216.0,466 GREENE AVENUE,GREENE AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,04/29/2018 11:40:29 AM,03/30/2018 11:44:35 AM,Unspecified BROOKLYN,BROOKLYN,997514.0,189960.0,Unspecified,BROOKLYN,,,,,,,,40.68806315159768,-73.95217258163144,"(40.688063151597675, -73.95217258163146)"
657119,38824721,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10462.0,1811 RADCLIFF AVENUE,RADCLIFF AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,,Closed,04/29/2018 09:12:46 PM,03/30/2018 09:15:32 PM,11 BRONX,BRONX,1023693.0,248316.0,Unspecified,BRONX,,,,,,,,40.848157011516534,-73.85743381946105,"(40.84815701151653, -73.85743381946104)"
657120,38824589,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10467.0,3554 ROCHAMBEAU AVE,ROCHAMBEAU AVE,,,,,LATLONG,BRONX,,,Closed,04/29/2018 09:11:13 PM,03/30/2018 09:13:30 PM,Unspecified BRONX,BRONX,1017880.0,261015.0,Unspecified,BRONX,,,,,,,,40.883035932733776,-73.87838107116042,"(40.88303593273378, -73.87838107116042)"
657121,38822534,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11216.0,466 GREENE AVENUE,GREENE AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/29/2018 11:05:13 AM,03/30/2018 11:12:26 AM,03 BROOKLYN,BROOKLYN,997458.0,190029.0,Unspecified,BROOKLYN,,,,,,,,40.688252624475815,-73.95237437148951,"(40.68825262447581, -73.95237437148951)"
657122,38822044,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11206.0,70 TOMPKINS AVENUE,TOMPKINS AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,04/29/2018 03:36:09 PM,03/30/2018 03:39:44 PM,Unspecified BROOKLYN,BROOKLYN,998881.0,193077.0,Unspecified,BROOKLYN,,,,,,,,40.696616440831825,-73.94723667530445,"(40.696616440831825, -73.94723667530445)"
657123,38822017,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10027.0,156 WEST  122 STREET,WEST  122 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,,Closed,04/29/2018 10:47:18 AM,03/30/2018 10:54:00 AM,10 MANHATTAN,MANHATTAN,998525.0,233103.0,Unspecified,MANHATTAN,,,,,,,,40.806478232641616,-73.9484355378612,"(40.80647823264162, -73.9484355378612)"
657124,38821925,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11216.0,809 PROSPECT PLACE,PROSPECT PLACE,,,,,LATLONG,BROOKLYN,,,Closed,04/29/2018 07:16:47 AM,03/30/2018 07:19:30 AM,Unspecified BROOKLYN,BROOKLYN,998242.0,185025.0,Unspecified,BROOKLYN,,,,,,,,40.6745165793115,-73.94955780192822,"(40.6745165793115, -73.94955780192822)"
657125,38821883,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216.0,257 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/29/2018 05:40:29 PM,03/30/2018 05:44:09 PM,03 BROOKLYN,BROOKLYN,999315.0,188132.0,Unspecified,BROOKLYN,,,,,,,,40.68304282831504,-73.9456826127719,"(40.68304282831504, -73.9456826127719)"
657126,38821041,2018-03-30 00:00:00,03/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216.0,805 PROSPECT PLACE,PROSPECT PLACE,,,,,LATLONG,BROOKLYN,,,Closed,04/29/2018 07:15:47 AM,03/30/2018 07:18:27 AM,Unspecified BROOKLYN,BROOKLYN,998204.0,185032.0,Unspecified,BROOKLYN,,,,,,,,40.67453585271317,-73.94969478022507,"(40.67453585271317, -73.94969478022507)"
