161144,38249091,2018-01-19 00:00:00,01/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10023,4 AMSTERDAM AVENUE,AMSTERDAM AVENUE,10 AVENUE,WEST 60 STREET,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 04:14:58 PM,01/19/2018 04:17:13 PM,07 MANHATTAN,MANHATTAN,987708.0,220017.0,Unspecified,MANHATTAN,,,,,,,,40.7705715274253,-73.98751567347769,"(40.7705715274253, -73.98751567347769)"
161145,38249084,2018-01-19 00:00:00,01/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10460,1487 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,MERRILL STREET,MANSION STREET,,,ADDRESS,BRONX,,,Closed,02/18/2018 10:18:57 AM,01/19/2018 10:26:03 AM,09 BRONX,BRONX,1020463.0,244432.0,Unspecified,BRONX,,,,,,,,40.83751041723846,-73.86912956562456,"(40.83751041723846, -73.86912956562456)"
161146,38247175,2018-01-19 00:00:00,01/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Mixed Use Building,11434,167-12 LINDEN BOULEVARD,LINDEN BOULEVARD,167 STREET,168 STREET,,,ADDRESS,Jamaica,,,Closed,02/18/2018 04:32:09 PM,01/19/2018 04:35:48 PM,12 QUEENS,QUEENS,1044642.0,190889.0,Unspecified,QUEENS,,,,,,,,40.69041693650704,-73.7822302287864,"(40.69041693650704, -73.7822302287864)"
161147,38255550,2018-01-19 00:00:00,02/02/2018 02:25:34 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,1750 GRAND AVENUE,GRAND AVENUE,WEST 176 STREET,WEST TREMONT AVENUE,,,ADDRESS,BRONX,,,Closed,02/18/2018 01:44:32 PM,02/02/2018 02:25:34 PM,05 BRONX,BRONX,1008201.0,248727.0,Unspecified,BRONX,,,,,,,,40.849340697752865,-73.9134279237817,"(40.849340697752865, -73.91342792378171)"
161148,38252347,2018-01-19 00:00:00,02/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11225,1026 PRESIDENT STREET,PRESIDENT STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,02/18/2018 04:41:14 PM,02/13/2018 12:00:00 AM,09 BROOKLYN,BROOKLYN,996036.0,182894.0,Unspecified,BROOKLYN,,,,,,,,40.6686706742082,-73.95751432028796,"(40.6686706742082, -73.95751432028796)"
161149,38247605,2018-01-19 00:00:00,02/02/2018 02:25:34 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,1750 GRAND AVENUE,GRAND AVENUE,WEST 176 STREET,WEST TREMONT AVENUE,,,ADDRESS,BRONX,,,Closed,02/18/2018 02:10:17 PM,02/02/2018 02:25:34 PM,05 BRONX,BRONX,1008201.0,248727.0,Unspecified,BRONX,,,,,,,,40.849340697752865,-73.9134279237817,"(40.849340697752865, -73.91342792378171)"
161150,38258675,2018-01-19 00:00:00,03/20/2018 01:45:16 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10453,29 WEST TREMONT AVENUE,WEST TREMONT AVENUE,GRAND AVENUE,KINGSLAND PLACE,,,ADDRESS,BRONX,,,Closed,02/18/2018 01:02:30 PM,03/20/2018 01:45:16 PM,05 BRONX,BRONX,1008820.0,249638.0,Unspecified,BRONX,,,,,,,,40.85183942088312,-73.91118718057703,"(40.85183942088312, -73.91118718057703)"
161151,38258615,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11420,149-48 127 STREET,127 STREET,SOUTH CONDUIT AVENUE,150 AVENUE,,,ADDRESS,South Ozone Park,,,Closed,02/18/2018 05:27:25 PM,01/23/2018 12:00:00 AM,10 QUEENS,QUEENS,1035950.0,181911.0,Unspecified,QUEENS,,,,,,,,40.66582945555067,-73.81364180806173,"(40.66582945555067, -73.81364180806173)"
161152,38258266,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11212,246 LEGION STREET,LEGION STREET,,,,,LATLONG,BROOKLYN,,,Closed,02/18/2018 02:57:10 PM,01/23/2018 12:00:00 AM,16 BROOKLYN,BROOKLYN,1007277.0,180685.0,Unspecified,BROOKLYN,,,,,,,,40.662585361598566,-73.91700079704037,"(40.66258536159856, -73.91700079704037)"
161153,38257735,2018-01-19 00:00:00,02/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,11379,61-21 71 STREET,71 STREET,ELIOT AVENUE,DEAD END,,,ADDRESS,Middle Village,,,Closed,02/18/2018 12:40:04 PM,02/01/2018 12:00:00 AM,05 QUEENS,QUEENS,1015626.0,201884.0,Unspecified,QUEENS,,,,,,,,40.72074602405513,-73.88680870666765,"(40.72074602405513, -73.88680870666765)"
161154,38257465,2018-01-19 00:00:00,01/22/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11218,3507 14 AVENUE,14 AVENUE,35 STREET,36 STREET,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 07:15:51 PM,01/22/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,989284.0,172965.0,Unspecified,BROOKLYN,,,,,,,,40.64142415526135,-73.98186105769406,"(40.64142415526135, -73.98186105769406)"
161155,38257317,2018-01-19 00:00:00,01/22/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10462,2170 WHITE PLAINS ROAD,WHITE PLAINS ROAD,LYDIG AVENUE,PELHAM PARKWAY,,,ADDRESS,BRONX,,,Closed,02/02/2018 04:35:14 PM,01/24/2018 03:37:48 PM,11 BRONX,BRONX,1020863.0,251019.0,Unspecified,BRONX,,,,,,,,40.855588124124964,-73.86764803777511,"(40.855588124124964, -73.86764803777511)"
161156,38257176,2018-01-19 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10035,,,,,1 AVENUE,EAST 119 STREET,INTERSECTION,NEW YORK,,,Assigned,02/18/2018 06:40:57 PM,01/19/2018 06:46:38 PM,Unspecified MANHATTAN,MANHATTAN,1002526.0,229992.0,Unspecified,MANHATTAN,,,,,,,,40.79793202222839,-73.93399151250489,"(40.79793202222838, -73.93399151250489)"
161157,38256995,2018-01-19 00:00:00,01/22/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10025,244 WEST  109 STREET,WEST  109 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 01:31:43 PM,01/22/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,993722.0,231830.0,Unspecified,MANHATTAN,,,,,,,,40.80299065281518,-73.96578683158725,"(40.80299065281518, -73.96578683158725)"
161158,38256958,2018-01-19 00:00:00,04/04/2018 02:52:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452,1006 GERARD AVENUE,GERARD AVENUE,EAST 164 STREET,EAST 165 STREET,,,ADDRESS,BRONX,,,Closed,02/18/2018 09:14:03 AM,04/04/2018 02:52:45 PM,04 BRONX,BRONX,1005536.0,241916.0,Unspecified,BRONX,,,,,,,,40.830653319875395,-73.92308231033167,"(40.83065331987539, -73.92308231033165)"
161159,38256847,2018-01-19 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Mixed Use Building,11238,742 WASHINGTON AVENUE,WASHINGTON AVENUE,PROSPECT PLACE,PARK PLACE,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 01:14:17 PM,01/26/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,994405.0,185491.0,Unspecified,BROOKLYN,,,,,,,,40.675800877323105,-73.96338976756023,"(40.67580087732311, -73.96338976756024)"
161160,38256611,2018-01-19 00:00:00,01/30/2018 06:44:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10452,55 WEST 166TH STREET,WEST 166TH STREET,,,,,LATLONG,BRONX,,,Closed,02/18/2018 03:20:02 PM,01/30/2018 06:44:39 PM,04 BRONX,BRONX,1004848.0,243514.0,Unspecified,BRONX,,,,,,,,40.83504099971176,-73.92556351379923,"(40.83504099971176, -73.92556351379923)"
161161,38256248,2018-01-19 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,10312,26 SPERRY PLACE,SPERRY PLACE,EVERTON AVENUE,DELMAR AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,02/18/2018 08:43:01 AM,02/02/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,930188.0,138601.0,Unspecified,STATEN ISLAND,,,,,,,,40.54693856342298,-74.19452556435911,"(40.54693856342298, -74.19452556435911)"
161162,38256173,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11233,1939 PARK PLACE,PARK PLACE,BEND,BRISTOL STREET,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 11:07:28 AM,01/23/2018 12:00:00 AM,16 BROOKLYN,BROOKLYN,1008343.0,183887.0,Unspecified,BROOKLYN,,,,,,,,40.67137129831277,-73.91314703411084,"(40.67137129831277, -73.91314703411085)"
161163,38256172,2018-01-19 00:00:00,02/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Catch Basin/Sewer,10463,150 WEST  225 STREET,WEST  225 STREET,JACOBUS PLACE,ADRIAN AVENUE,,,ADDRESS,BRONX,,,Closed,02/18/2018 10:17:11 AM,02/16/2018 12:00:00 AM,08 BRONX,BRONX,1008459.0,258120.0,Unspecified,BRONX,,,,,,,,40.875120931481355,-73.91246144190356,"(40.87512093148135, -73.91246144190357)"
161164,38255989,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11231,24 3 STREET,3 STREET,SMITH STREET,HOYT STREET,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 05:29:38 PM,01/23/2018 12:00:00 AM,06 BROOKLYN,BROOKLYN,985649.0,186445.0,Unspecified,BROOKLYN,,,,,,,,40.678425105964244,-73.99495620589508,"(40.678425105964244, -73.99495620589508)"
161165,38255988,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11219,39 STREET,39 STREET,10 AVENUE,FORT HAMILTON PARKWAY,,,BLOCKFACE,BROOKLYN,,,Closed,02/18/2018 01:40:01 PM,01/23/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,986553.0,173863.0,Unspecified,BROOKLYN,,,,,,,,40.64389010348299,-73.99170132543755,"(40.64389010348299, -73.99170132543755)"
161166,38255856,2018-01-19 00:00:00,01/25/2018 04:00:00 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10003,132 EAST   17 STREET,EAST   17 STREET,IRVING PLACE,3 AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 02:56:09 PM,01/25/2018 04:00:00 PM,06 MANHATTAN,MANHATTAN,987836.0,207323.0,Unspecified,MANHATTAN,,,,,,,,40.73572966609901,-73.9870603281807,"(40.73572966609901, -73.9870603281807)"
161167,38255755,2018-01-19 00:00:00,01/29/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10027,40 WEST  127 STREET,WEST  127 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 09:43:49 AM,01/29/2018 12:00:00 AM,10 MANHATTAN,MANHATTAN,1000122.0,233757.0,Unspecified,MANHATTAN,,,,,,,,40.808270556971344,-73.94266527541608,"(40.808270556971344, -73.94266527541608)"
161168,38255690,2018-01-19 00:00:00,01/29/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11211,139 SOUTH 4TH STREET,SOUTH 4TH STREET,,,,,LATLONG,BROOKLYN,,,Closed,02/18/2018 07:39:54 PM,01/29/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,994599.0,198641.0,Unspecified,BROOKLYN,,,,,,,,40.711894354281796,-73.96267016688991,"(40.7118943542818, -73.96267016688991)"
161169,38255649,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11222,93 CLAY ST,CLAY ST,,,,,LATLONG,BROOKLYN,,,Closed,02/18/2018 12:10:05 PM,01/23/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,996961.0,207799.0,Unspecified,BROOKLYN,,,,,,,,40.73702776142243,-73.95413291139326,"(40.73702776142243, -73.95413291139326)"
161170,38255588,2018-01-19 00:00:00,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,154 EAST  106 STREET,EAST  106 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 10:00:35 PM,01/24/2018 12:00:00 AM,11 MANHATTAN,MANHATTAN,999281.0,227828.0,Unspecified,MANHATTAN,,,,,,,,40.79199854526338,-73.94571650701847,"(40.79199854526338, -73.94571650701847)"
161171,38255549,2018-01-19 00:00:00,02/01/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11374,,,,,63 ROAD,99 STREET,INTERSECTION,Rego Park,,,Closed,02/18/2018 12:14:33 PM,02/01/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,1023868.0,206183.0,Unspecified,QUEENS,,,,,,,,40.73251264576086,-73.85704980640867,"(40.73251264576087, -73.85704980640867)"
161172,38255452,2018-01-19 00:00:00,01/24/2018 01:11:46 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11377,49-15 SKILLMAN AVENUE,SKILLMAN AVENUE,,,,,LATLONG,WOODSIDE,,,Closed,02/18/2018 11:33:38 AM,01/24/2018 01:11:46 PM,02 QUEENS,QUEENS,1007884.0,211231.0,Unspecified,QUEENS,,,,,,,,40.746425298570905,-73.91470570324877,"(40.74642529857091, -73.91470570324876)"
161173,38254296,2018-01-19 00:00:00,01/22/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10031,517 WEST  147 STREET,WEST  147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 12:42:08 PM,01/22/2018 12:00:00 AM,09 MANHATTAN,MANHATTAN,998813.0,240523.0,Unspecified,MANHATTAN,,,,,,,,40.826843578083725,-73.94737911756701,"(40.82684357808373, -73.94737911756701)"
161174,38254098,2018-01-19 00:00:00,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11368,33-18 100 STREET,100 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,Corona,,,Closed,02/18/2018 12:19:24 PM,01/25/2018 12:00:00 AM,03 QUEENS,QUEENS,1020717.0,214977.0,Unspecified,QUEENS,,,,,,,,40.756663500650646,-73.86837158844689,"(40.756663500650646, -73.86837158844689)"
161175,38254096,2018-01-19 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10467,3502 HULL AVE,HULL AVE,,,,,LATLONG,BRONX,,,Closed,02/18/2018 11:55:09 PM,02/02/2018 12:00:00 AM,07 BRONX,BRONX,1019350.0,259622.0,Unspecified,BRONX,,,,,,,,40.879206861012776,-73.87307229627808,"(40.879206861012776, -73.87307229627808)"
161176,38253944,2018-01-19 00:00:00,02/02/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,62 WILSON AVENUE,WILSON AVENUE,MELROSE STREET,JEFFERSON STREET,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 02:57:56 PM,02/02/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1004032.0,195174.0,Unspecified,BROOKLYN,,,,,,,,40.70236219914405,-73.92865463048182,"(40.70236219914405, -73.92865463048182)"
161177,38253940,2018-01-19 00:00:00,01/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11220,171 BAY RIDGE AVENUE,BAY RIDGE AVENUE,COLONIAL ROAD,RIDGE BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,02/18/2018 09:00:22 AM,01/26/2018 12:00:00 AM,10 BROOKLYN,BROOKLYN,976002.0,171312.0,Unspecified,BROOKLYN,,,,,,,,40.63688461403128,-74.02971788247885,"(40.636884614031274, -74.02971788247885)"
161178,38253939,2018-01-19 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,1800 POPHAM AVENUE,POPHAM AVENUE,,,,,LATLONG,BRONX,,,Assigned,02/18/2018 05:53:37 PM,01/19/2018 05:56:36 PM,05 BRONX,BRONX,1007015.0,249421.0,Unspecified,BRONX,,,,,,,,40.851248658947746,-73.91771242051206,"(40.851248658947746, -73.91771242051207)"
161179,38253808,2018-01-19 00:00:00,02/02/2018 06:57:37 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1317 PROSPECT AVENUE,PROSPECT AVENUE,HOME STREET,EAST 168 STREET,,,ADDRESS,BRONX,,,Closed,02/18/2018 06:08:16 AM,02/02/2018 06:57:37 PM,03 BRONX,BRONX,1012465.0,241067.0,Unspecified,BRONX,,,,,,,,40.82830364198692,-73.89804772211303,"(40.82830364198692, -73.89804772211303)"
161180,38253806,2018-01-19 00:00:00,02/27/2018 06:24:28 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10454,386 EAST  139 STREET,EAST  139 STREET,ALEXANDER AVENUE,WILLIS AVENUE,,,ADDRESS,BRONX,,,Closed,02/18/2018 07:36:45 PM,02/27/2018 06:24:28 PM,01 BRONX,BRONX,1005560.0,234403.0,Unspecified,BRONX,,,,,,,,40.81003220439639,-73.92301944366939,"(40.810032204396386, -73.92301944366939)"
161181,38253763,2018-01-19 00:00:00,01/22/2018 02:55:53 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10458,2985 WEBSTER AVENUE,WEBSTER AVENUE,BOTANICAL SQUARE,EAST 201 STREET,,,ADDRESS,BRONX,,,Closed,02/18/2018 04:02:25 AM,01/22/2018 02:55:53 PM,07 BRONX,BRONX,1016748.0,255519.0,Unspecified,BRONX,,,,,,,,40.867955361957435,-73.88250147082536,"(40.867955361957435, -73.88250147082536)"
161182,38253089,2018-01-19 00:00:00,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Building,11208,251 LINCOLN AVENUE,LINCOLN AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,02/18/2018 01:51:45 PM,01/24/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1020530.0,188495.0,Unspecified,BROOKLYN,,,,,,,,40.68397764807444,-73.86918931029058,"(40.68397764807444, -73.86918931029058)"
161183,38252545,2018-01-19 00:00:00,01/24/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10024,403 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 79 STREET,WEST 80 STREET,,,ADDRESS,NEW YORK,,,Closed,02/02/2018 03:32:17 PM,01/24/2018 03:35:32 PM,07 MANHATTAN,MANHATTAN,990297.0,224674.0,Unspecified,MANHATTAN,,,,,,,,40.7833523741966,-73.97816448410477,"(40.783352374196596, -73.97816448410477)"
161184,38252544,2018-01-19 00:00:00,01/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10029,17 EAST EAST  102 STREET,EAST  102 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 03:22:34 PM,01/19/2018 03:34:38 PM,11 MANHATTAN,MANHATTAN,997485.0,227611.0,Unspecified,MANHATTAN,,,,,,,,40.79140581112761,-73.95220307212769,"(40.79140581112761, -73.95220307212769)"
161185,38252507,2018-01-19 00:00:00,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10011,68 WEST   10 STREET,WEST   10 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,,Closed,02/18/2018 07:48:54 PM,01/23/2018 12:00:00 AM,02 MANHATTAN,MANHATTAN,984934.0,206794.0,Unspecified,MANHATTAN,,,,,,,,40.734278392023604,-73.9975319178127,"(40.734278392023604, -73.9975319178127)"
161186,38252370,2018-01-19 00:00:00,02/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,11377,,,,,51 STREET,ROOSEVELT AVENUE,INTERSECTION,Woodside,,,Closed,02/18/2018 10:47:55 AM,02/05/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,1008128.0,210265.0,Unspecified,QUEENS,,,,,,,,40.74377321626258,-73.91382854568447,"(40.74377321626258, -73.91382854568447)"
