1214970,39464450,2018-06-14 00:00:00,06/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10457.0,1530 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 172 STREET,EAST MT EDEN AVENUE,,,ADDRESS,BRONX,,,Closed,07/14/2018 10:32:07 AM,06/18/2018 12:00:00 AM,04 BRONX,BRONX,1008838.0,245870.0,Unspecified,BRONX,,,,,,,,40.841497324993036,-73.91113593339001,"(40.84149732499304, -73.91113593339)"
1214971,39464566,2018-06-14 00:00:00,06/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10032.0,900 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 161 STREET,WEST 162 STREET,,,ADDRESS,NEW YORK,,,Closed,07/14/2018 01:02:15 PM,06/19/2018 12:00:00 AM,12 MANHATTAN,MANHATTAN,999049.0,244634.0,Unspecified,MANHATTAN,,,,,,,,40.83812669619484,-73.94651730320311,"(40.83812669619484, -73.94651730320311)"
1214972,39463645,2018-06-14 00:00:00,07/06/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11201.0,175 ADAMS STREET,ADAMS STREET,RED CROSS PLACE,TILLARY STREET,,,ADDRESS,BROOKLYN,,,Closed,07/14/2018 05:20:28 PM,07/06/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,987413.0,193953.0,Unspecified,BROOKLYN,,,,,,,,40.699032386127186,-73.98859295781712,"(40.69903238612719, -73.98859295781712)"
1214973,39460944,2018-06-14 00:00:00,07/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,1-2 Family Dwelling,10303.0,196 GRAND VIEW AVENUE,GRAND VIEW AVENUE,DAVIDSON STREET,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,07/14/2018 12:04:52 PM,07/09/2018 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,938416.0,170650.0,Unspecified,STATEN ISLAND,,,,,,,,40.634952822559576,-74.16513709705166,"(40.63495282255958, -74.16513709705166)"
1214974,39462348,2018-06-14 00:00:00,06/29/2018 07:24:52 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,10457.0,1775 EASTBURN AVENUE,EASTBURN AVENUE,,,,,LATLONG,BRONX,,,Closed,07/14/2018 08:47:16 PM,06/29/2018 07:24:52 PM,Unspecified BRONX,BRONX,1009547.0,247633.0,Unspecified,BRONX,,,,,,,,40.84633423821853,-73.9085668710063,"(40.84633423821853, -73.90856687100629)"
1214975,39451424,2018-06-14 00:00:00,06/14/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10314.0,2655 RICHMOND AVENUE,RICHMOND AVENUE,STATEN ISLAND MALL ACCESS ROAD,STATEN ISLAND MALL ACCESS ROAD,,,ADDRESS,STATEN ISLAND,,,Closed,06/28/2018 12:34:25 AM,06/19/2018 11:52:23 AM,02 STATEN ISLAND,STATEN ISLAND,937292.0,151471.0,Unspecified,STATEN ISLAND,,,,,,,,40.5823046113327,-74.16905343328875,"(40.5823046113327, -74.16905343328875)"
1214976,39467530,2018-06-14 00:00:00,07/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,1-2 Family Dwelling,11422.0,234-17 129 AVENUE,129 AVENUE,234 STREET,235 STREET,,,ADDRESS,Rosedale,,,Closed,07/14/2018 09:51:24 AM,07/05/2018 12:00:00 AM,13 QUEENS,QUEENS,1058393.0,187419.0,Unspecified,QUEENS,,,,,,,,40.680788110832964,-73.73268344702468,"(40.680788110832964, -73.73268344702468)"
1214977,39458659,2018-06-14 00:00:00,07/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11103.0,25-88 49 STREET,49 STREET,AMTRAK RAILROAD,28 AVENUE,,,ADDRESS,Astoria,,,Closed,07/14/2018 09:54:10 AM,07/05/2018 12:00:00 AM,01 QUEENS,QUEENS,1010224.0,217077.0,Unspecified,QUEENS,,,,,,,,40.76246451053592,-73.90623814676043,"(40.762464510535914, -73.90623814676043)"
1214978,39463644,2018-06-14 00:00:00,06/28/2018 09:20:10 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11222.0,120 GREENPOINT AVE,GREENPOINT AVE,,,,,LATLONG,BROOKLYN,,,Closed,07/14/2018 06:28:12 PM,06/28/2018 09:20:10 AM,Unspecified BROOKLYN,BROOKLYN,996497.0,205199.0,Unspecified,BROOKLYN,,,,,,,,40.729892056413064,-73.95581196754895,"(40.72989205641306, -73.95581196754895)"
1214979,39460710,2018-06-14 00:00:00,06/29/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11236.0,9407 SKIDMORE AVENUE,SKIDMORE AVENUE,CANARSIE ROAD,EAST 96 STREET,,,ADDRESS,BROOKLYN,,,Closed,07/14/2018 03:34:02 PM,06/29/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,1014765.0,169384.0,Unspecified,BROOKLYN,,,,,,,,40.631543944253465,-73.89006197458377,"(40.63154394425347, -73.89006197458377)"
1214980,39466167,2018-06-14 00:00:00,06/26/2018 01:49:18 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453.0,65 EAST  175 STREET,EAST  175 STREET,TOWNSEND AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,,Closed,07/14/2018 04:35:59 PM,06/26/2018 01:49:18 PM,05 BRONX,BRONX,1008893.0,247913.0,Unspecified,BRONX,,,,,,,,40.847104604836176,-73.91092964891655,"(40.84710460483617, -73.91092964891654)"
1214981,39461943,2018-06-14 00:00:00,06/29/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11385.0,603 WOODWARD AVENUE,WOODWARD AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,Ridgewood,,,Closed,07/14/2018 08:56:45 AM,06/29/2018 12:00:00 AM,05 QUEENS,QUEENS,1009842.0,196537.0,Unspecified,QUEENS,,,,,,,,40.70608841574667,-73.90769523332534,"(40.70608841574667, -73.90769523332534)"
1214982,39460772,2018-06-14 00:00:00,06/28/2018 02:36:31 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11428.0,215-22 91 AVENUE,91 AVENUE,215 STREET,215 PLACE,,,ADDRESS,Queens Village,,,Closed,07/14/2018 04:11:56 PM,06/28/2018 02:36:31 PM,13 QUEENS,QUEENS,1054952.0,202736.0,Unspecified,QUEENS,,,,,,,,40.72285766099763,-73.74492881584405,"(40.72285766099763, -73.74492881584405)"
1214983,39459953,2018-06-14 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377.0,51-09 69 STREET,69 STREET,CALAMUS AVENUE,51 ROAD,,,ADDRESS,Woodside,,,Assigned,07/14/2018 10:24:55 PM,07/02/2018 10:26:40 AM,05 QUEENS,QUEENS,1013068.0,207009.0,Unspecified,QUEENS,,,,,,,,40.73482159242436,-73.89601492837055,"(40.73482159242436, -73.89601492837055)"
1214984,39459769,2018-06-14 00:00:00,07/03/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11221.0,248 CORNELIA STREET,CORNELIA STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,07/14/2018 08:08:45 PM,07/03/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008612.0,191990.0,Unspecified,BROOKLYN,,,,,,,,40.693611441317216,-73.91214801994512,"(40.69361144131722, -73.91214801994512)"
1214985,39459549,2018-06-14 00:00:00,06/28/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11417.0,104-11 ROSITA PLACE,ROSITA PLACE,CENTREVILLE STREET,106 STREET,,,ADDRESS,Ozone Park,,,Closed,07/14/2018 05:10:51 PM,06/28/2018 12:00:00 AM,10 QUEENS,QUEENS,1030179.0,186267.0,Unspecified,QUEENS,,,,,,,,40.677817496170675,-73.83441426256731,"(40.67781749617067, -73.83441426256731)"
1214986,39465803,2018-06-14 00:00:00,06/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11416.0,,,,,97 AVENUE,76 STREET,INTERSECTION,Ozone Park,,,Closed,07/14/2018 08:36:54 PM,06/27/2018 12:00:00 AM,09 QUEENS,QUEENS,1022458.0,187615.0,Unspecified,QUEENS,,,,,,,,40.6815541389544,-73.86224273987214,"(40.681554138954404, -73.86224273987214)"
1214987,39463745,2018-06-14 00:00:00,06/28/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11422.0,134-55 234 STREET,234 STREET,134 ROAD,135 AVENUE,,,ADDRESS,Rosedale,,,Closed,07/14/2018 05:36:12 PM,06/28/2018 12:00:00 AM,13 QUEENS,QUEENS,1057252.0,184705.0,Unspecified,QUEENS,,,,,,,,40.67334831090818,-73.73682660259185,"(40.67334831090818, -73.73682660259185)"
1214988,39460388,2018-06-14 00:00:00,06/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),10014.0,273 AVENUE OF THE AMER,AVENUE OF THE AMER,,,,,LATLONG,NEW YORK,,,Closed,07/14/2018 12:40:55 PM,06/26/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983531.0,205176.0,Unspecified,MANHATTAN,,,,,,,,40.72983737628925,-74.00259420004241,"(40.72983737628925, -74.00259420004241)"
1214989,39458291,2018-06-14 00:00:00,06/28/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11411.0,119-36 218 STREET,218 STREET,FRANCIS LEWIS BOULEVARD,120 AVENUE,,,ADDRESS,Cambria Heights,,,Closed,07/14/2018 08:35:45 AM,06/28/2018 12:00:00 AM,13 QUEENS,QUEENS,1055203.0,191249.0,Unspecified,QUEENS,,,,,,,,40.69132668441611,-73.74414433280323,"(40.69132668441611, -73.74414433280323)"
1214990,39467519,2018-06-14 00:00:00,06/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312.0,764 KATAN AVENUE,KATAN AVENUE,POMPEY AVENUE,ANNADALE ROAD,,,ADDRESS,STATEN ISLAND,,,Closed,07/14/2018 02:20:17 PM,06/27/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,936191.0,139658.0,Unspecified,STATEN ISLAND,,,,,,,,40.54987438096687,-74.17293317375733,"(40.54987438096687, -74.17293317375733)"
1214991,39461942,2018-06-14 00:00:00,06/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10307.0,7497 AMBOY ROAD,AMBOY ROAD,JOHNSON AVENUE,CHELSEA STREET,,,ADDRESS,STATEN ISLAND,,,Closed,07/14/2018 03:23:05 PM,06/27/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,915878.0,124946.0,Unspecified,STATEN ISLAND,,,,,,,,40.509359500778594,-74.2458775657892,"(40.509359500778594, -74.24587756578921)"
1214992,39461866,2018-06-14 00:00:00,06/27/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,10306.0,3447 HYLAN BOULEVARD,HYLAN BOULEVARD,JUSTIN AVENUE,BAY TERRACE,,,ADDRESS,STATEN ISLAND,,,Closed,07/14/2018 02:30:12 PM,06/27/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,947434.0,140751.0,Unspecified,STATEN ISLAND,,,,,,,,40.55292825118022,-74.132482927483,"(40.55292825118022, -74.132482927483)"
1214993,39467460,2018-06-14 00:00:00,06/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,10003.0,900 BROADWAY,BROADWAY,EAST 19 STREET,EAST 20 STREET,,,ADDRESS,NEW YORK,,,Closed,07/14/2018 10:58:01 AM,06/25/2018 12:00:00 AM,05 MANHATTAN,MANHATTAN,987084.0,208554.0,Unspecified,MANHATTAN,,,,,,,,40.73910872941555,-73.9897733157661,"(40.73910872941555, -73.9897733157661)"
