508174,38648787,2018-03-09 00:00:00,03/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10455.0,674 SAINT ANN'S AVENUE,SAINT ANN'S AVENUE,,,,,LATLONG,BRONX,,,Closed,04/08/2018 07:13:50 AM,03/13/2018 12:00:00 AM,Unspecified BRONX,BRONX,1008879.0,237098.0,Unspecified,BRONX,,,,,,,,40.81742059429831,-73.91101995797698,"(40.817420594298305, -73.91101995797699)"
508175,38654322,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10023.0,120 WEST   71 STREET,WEST   71 STREET,COLUMBUS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,04/08/2018 02:45:09 PM,03/09/2018 02:47:51 PM,07 MANHATTAN,MANHATTAN,989787.0,222370.0,Unspecified,MANHATTAN,,,,,,,,40.7770288382,-73.98000797584676,"(40.777028838199996, -73.98000797584677)"
508176,38654009,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11237.0,1351 HANCOCK STREET,HANCOCK STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/08/2018 02:52:31 PM,03/09/2018 02:55:59 PM,04 BROOKLYN,BROOKLYN,1009538.0,192372.0,Unspecified,BROOKLYN,,,,,,,,40.69465734477872,-73.90880733310803,"(40.69465734477872, -73.90880733310803)"
508177,38653212,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11238.0,209 PROSPECT PLACE,PROSPECT PLACE,CARLTON AVENUE,VANDERBILT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/08/2018 09:07:14 AM,03/09/2018 09:12:10 AM,08 BROOKLYN,BROOKLYN,992618.0,186246.0,Unspecified,BROOKLYN,,,,,,,,40.6778750513499,-73.96983122103994,"(40.6778750513499, -73.96983122103994)"
508178,38653039,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,10003.0,223 EAST   14 STREET,EAST   14 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Closed,04/08/2018 08:28:38 AM,03/09/2018 08:35:07 AM,06 MANHATTAN,MANHATTAN,987995.0,206332.0,Unspecified,MANHATTAN,,,,,,,,40.73300954928613,-73.98648714645655,"(40.73300954928613, -73.98648714645654)"
508179,38652020,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10473.0,630 PUGSLEY AVENUE,PUGSLEY AVENUE,RANDALL AVENUE,SEWARD AVENUE,,,ADDRESS,BRONX,,,Closed,04/08/2018 10:44:29 AM,03/09/2018 11:01:59 AM,09 BRONX,BRONX,1024575.0,237691.0,Unspecified,BRONX,,,,,,,,40.81899050474273,-73.85430972112536,"(40.818990504742736, -73.85430972112536)"
508180,38649850,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025.0,120 WEST 94TH STREET,WEST 94TH STREET,,,,,LATLONG,NEW YORK,,,Closed,04/08/2018 11:27:08 PM,03/09/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,992579.0,227801.0,Unspecified,MANHATTAN,,,,,,,,40.79193329556326,-73.96992038122124,"(40.79193329556326, -73.96992038122124)"
508181,38649811,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10463.0,3300 NETHERLAND AVENUE,NETHERLAND AVENUE,,,,,LATLONG,BRONX,,,Closed,04/08/2018 10:29:36 PM,03/09/2018 12:00:00 AM,Unspecified BRONX,BRONX,1008923.0,261890.0,Unspecified,BRONX,,,,,,,,40.88546711981697,-73.9107697555177,"(40.88546711981697, -73.9107697555177)"
508182,38649809,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10455.0,377 EAST 153RD STREET,EAST 153RD STREET,,,,,LATLONG,BRONX,,,Closed,04/08/2018 11:03:53 AM,03/09/2018 11:07:12 AM,Unspecified BRONX,BRONX,1007138.0,237783.0,Unspecified,BRONX,,,,,,,,40.81930540827077,-73.91730753031513,"(40.81930540827077, -73.91730753031513)"
508183,38649454,2018-03-09 00:00:00,03/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10031.0,611 WEST  148 STREET,WEST  148 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,04/08/2018 09:43:05 AM,03/09/2018 09:46:23 AM,09 MANHATTAN,MANHATTAN,998139.0,241193.0,Unspecified,MANHATTAN,,,,,,,,40.82868362208559,-73.94981311246337,"(40.82868362208559, -73.94981311246337)"
